#ID_REF = 
#VALUE = linear expression value; rma
#ABS_CALL = MAS 5.0 absolute detection
ID_REF	VALUE	ABS_CALL
210721_s_at	11.25	A
210722_at	12.1	A
210723_x_at	28.85	A
210724_at	13.91	A
210726_at	20.01	A
210727_at	22.35	A
210728_s_at	21.71	A
210729_at	11.36	A
210730_s_at	17.88	A
210731_s_at	31.72	P
210732_s_at	36.14	P
210733_at	165.32	P
210734_x_at	202.01	P
210735_s_at	30.24	M
210736_x_at	70.01	A
210737_at	82.33	A
210738_s_at	13.73	A
210739_x_at	20.92	A
210740_s_at	290.04	P
210741_at	12.93	A
210742_at	14.61	A
210743_s_at	15	A
210744_s_at	20.41	A
210745_at	18.38	A
210746_s_at	22.73	A
210747_at	21.75	A
210748_at	16.77	A
210749_x_at	345.38	P
210750_s_at	27.74	A
210751_s_at	35.37	A
210752_s_at	48.66	P
210753_s_at	21.47	A
210754_s_at	172.5	P
210755_at	11.87	A
210756_s_at	472.68	P
210757_x_at	890.44	P
210758_at	200.3	P
210759_s_at	2272.79	P
210760_x_at	50.06	M
210761_s_at	31.2	A
210762_s_at	1172.41	P
210763_x_at	53.13	A
210764_s_at	2158.7	P
210765_at	86.75	P
210766_s_at	2362.24	P
210767_at	16.18	A
210768_x_at	425.15	P
210769_at	39.86	A
210770_s_at	19.76	A
210771_at	16.21	A
210772_at	12.71	A
210773_s_at	20.81	A
210774_s_at	2215.76	P
210775_x_at	123.93	P
210776_x_at	700.69	P
210778_s_at	124.71	M
210779_x_at	226.96	P
210780_at	37.06	P
210781_x_at	37.64	A
210782_x_at	113.66	A
210783_x_at	48.18	A
210784_x_at	62.5	A
210785_s_at	30.45	P
210786_s_at	163.65	P
210787_s_at	65.66	P
210788_s_at	362.06	P
210789_x_at	66.71	A
210790_s_at	229.59	P
210791_s_at	58.99	P
210792_x_at	1162.14	P
210793_s_at	175.96	P
210794_s_at	60.97	A
210795_s_at	59.62	A
210796_x_at	15.57	A
210797_s_at	131.02	P
210798_x_at	62.91	A
210799_at	24.29	A
210800_at	9.43	A
210801_at	14.84	P
210802_s_at	247.41	P
210803_at	33.65	A
210804_x_at	22.72	A
210805_x_at	24.58	A
210806_at	16.68	A
210807_s_at	14.92	M
210808_s_at	28.56	A
210809_s_at	1935.32	P
210810_s_at	28.88	A
210811_s_at	120.82	P
210812_at	38.45	P
210813_s_at	113.28	P
210814_at	10.79	A
210815_s_at	14.54	A
210816_s_at	71.15	P
210817_s_at	749.5	P
210818_s_at	46.87	P
210819_x_at	48.04	M
210820_x_at	388.37	P
210821_x_at	600.13	P
210822_at	96.44	P
210823_s_at	50.36	A
210824_at	20.05	A
210825_s_at	1835.7	P
210826_x_at	308.38	P
210827_s_at	65.44	A
210828_s_at	49.43	A
210829_s_at	47.85	P
210830_s_at	365.79	P
210831_s_at	21.55	A
210832_x_at	14.57	A
210833_at	12.89	A
210834_s_at	13.36	A
210835_s_at	2168.62	P
210836_x_at	14.33	A
210837_s_at	14.02	P
210838_s_at	40.5	A
210839_s_at	16.21	A
210840_s_at	1061.14	P
210841_s_at	75.06	A
210842_at	16.84	A
210843_s_at	12.1	A
210844_x_at	3332.7	P
210845_s_at	261.59	P
210846_x_at	79.7	P
210847_x_at	33.65	A
210848_at	17.03	A
210849_s_at	325.35	P
210850_s_at	37.29	A
210852_s_at	116.56	P
210853_at	14.57	A
210854_x_at	204.06	P
210855_at	26.92	A
210858_x_at	236.18	P
210859_x_at	284.09	P
210861_s_at	12.17	A
210862_s_at	59.65	M
210864_x_at	83.47	A
210865_at	36.99	A
210866_s_at	34.53	A
210867_at	21.76	M
210868_s_at	140.48	P
210869_s_at	350.02	P
210870_s_at	22.53	A
210871_x_at	130.01	P
210872_x_at	20.15	A
210873_x_at	20.45	A
210874_s_at	106.8	A
210875_s_at	23.75	P
210876_at	70.05	P
210878_s_at	345.59	P
210879_s_at	149.05	P
210880_s_at	22.5	A
210881_s_at	29.13	A
210882_s_at	17.27	A
210883_x_at	48.43	A
210884_s_at	32.68	A
210885_s_at	29.72	A
210886_x_at	72.13	P
210887_s_at	85.54	A
210888_s_at	27.35	A
210889_s_at	20.62	A
210890_x_at	29.36	A
210891_s_at	1470.09	P
210892_s_at	257.15	P
210893_at	11.13	A
210894_s_at	52.62	P
210895_s_at	14.49	A
210896_s_at	1121.95	P
210904_s_at	322.65	P
210905_x_at	33.85	A
210906_x_at	11.8	A
210907_s_at	1354.54	P
210908_s_at	3201.96	P
210909_x_at	20.24	A
210910_s_at	45.24	P
210911_at	18.93	A
210912_x_at	41.49	P
210913_at	14.9	A
210914_at	15.65	A
210915_x_at	38.05	A
210916_s_at	425.44	P
210917_at	12.14	A
210918_at	15.86	A
210919_at	12.07	A
210920_x_at	21.05	A
210921_at	24.02	A
210922_at	24.61	A
210923_at	23.75	A
210924_at	51.57	A
210925_at	32.39	A
210926_at	129.08	P
210927_x_at	2197.13	P
210928_at	12.25	A
210929_s_at	16.43	A
210930_s_at	37.37	P
210931_at	11.29	A
210932_s_at	57.88	P
210933_s_at	419.38	P
210934_at	33.49	A
210935_s_at	483.8	P
210936_at	23.45	A
210937_s_at	12.93	A
210938_at	37.06	A
210939_s_at	22.03	A
210940_s_at	29.35	A
210941_at	12.51	A
210942_s_at	21.49	P
210943_s_at	47.01	P
210944_s_at	27.74	A
210945_at	18.11	P
210946_at	222.83	P
210947_s_at	160.25	P
210948_s_at	14.81	A
210949_s_at	4475.26	P
210950_s_at	1749.49	P
210951_x_at	272.72	P
210952_at	81.57	A
210953_at	15.38	A
210954_s_at	18.4	A
210955_at	44.52	A
210956_at	19.29	A
210957_s_at	20.13	A
210958_s_at	67.46	A
210959_s_at	151.63	P
210960_at	19.96	A
210961_s_at	23.35	A
210962_s_at	161.98	P
210963_s_at	48.4	M
210964_s_at	51.61	P
210965_x_at	19.99	A
210966_x_at	645.32	P
210967_x_at	37.85	A
210968_s_at	2942.87	P
210969_at	14.18	P
210970_s_at	239.83	P
210971_s_at	78.42	M
210972_x_at	34.59	A
210973_s_at	238.69	P
210974_s_at	133.49	A
210975_x_at	364.95	P
210976_s_at	849.89	P
210977_s_at	137.61	A
210978_s_at	3559.77	P
210979_at	15.02	A
210980_s_at	74.77	P
210981_s_at	159.86	P
210982_s_at	24.75	A
210983_s_at	1717.05	P
210984_x_at	121.57	A
210985_s_at	15.06	P
210986_s_at	5374.28	P
210987_x_at	3706.82	P
210988_s_at	124.62	P
210989_at	12.73	A
210990_s_at	63.76	A
210991_s_at	26.95	A
210992_x_at	28.29	A
210993_s_at	225.54	P
210994_x_at	68.34	P
210995_s_at	58.93	P
210996_s_at	1539.44	P
210997_at	12.07	A
210998_s_at	22.29	A
210999_s_at	266.08	P
211000_s_at	136.87	P
211001_at	28.1	A
211002_s_at	35.62	A
211003_x_at	87.72	M
211004_s_at	174.06	P
211005_at	43.47	M
211006_s_at	18	A
211008_s_at	92.1	A
211009_s_at	231.43	P
211010_s_at	33.01	A
211011_at	23.1	A
211012_s_at	124.26	M
211013_x_at	137.7	P
211014_s_at	108.9	P
211015_s_at	1147.09	P
211016_x_at	924.5	P
211017_s_at	60.73	P
211018_at	25.67	P
211019_s_at	83.03	P
211020_at	15.02	A
211021_s_at	31.68	A
211022_s_at	36.55	P
211023_at	1988.41	P
211024_s_at	20.58	A
211025_x_at	2372.47	P
211026_s_at	85.47	P
211027_s_at	59.49	P
211028_s_at	93.4	A
211029_x_at	24.44	A
211030_s_at	37.6	A
211031_s_at	170	P
211032_at	11.97	A
211033_s_at	90.36	P
211034_s_at	96.98	P
211036_x_at	1466.74	P
211037_s_at	154.51	P
211038_s_at	546.25	P
211039_at	14.75	A
211040_x_at	802.59	P
211042_x_at	1028.82	P
211043_s_at	767.78	P
211044_at	14.9	A
211045_s_at	19.3	A
211046_at	10.95	A
211047_x_at	3365.1	P
211048_s_at	871.18	P
211049_at	48.49	A
211050_x_at	46.36	A
211051_s_at	76.56	P
211052_s_at	445.81	P
211053_at	59.95	A
211054_at	12.4	A
211055_s_at	14.57	A
211056_s_at	195.14	P
211057_at	43.45	A
211058_x_at	10627.66	P
211059_s_at	200.81	M
211060_x_at	857.64	P
211061_s_at	583.91	P
211062_s_at	71.43	A
211063_s_at	276.06	P
211064_at	13.43	A
211065_x_at	425.55	P
211066_x_at	294.78	P
211067_s_at	27.34	A
211068_x_at	518.35	P
211069_s_at	1728.59	P
211070_x_at	2838.23	P
211071_s_at	532.11	P
211072_x_at	9767.13	P
211073_x_at	7959.26	P
211074_at	455.22	P
211075_s_at	645.32	P
211076_x_at	29.71	A
211077_s_at	54.81	P
211078_s_at	16.53	P
211079_s_at	17.82	A
211080_s_at	267.12	P
211081_s_at	86.75	P
211082_x_at	69.44	A
211083_s_at	15.44	A
211084_x_at	217.59	P
211085_s_at	91.25	P
211086_x_at	52.98	P
211087_x_at	76.93	M
211088_s_at	88.88	P
211089_s_at	37.3	P
211090_s_at	625.69	P
211091_s_at	53.7	P
211092_s_at	31.01	M
211093_at	10.49	A
211094_s_at	65.63	P
211095_at	15.58	P
211096_at	65.25	P
211097_s_at	35.95	A
211098_x_at	696.04	P
211099_s_at	22.83	A
211100_x_at	37.34	A
211101_x_at	26.49	A
211102_s_at	23.35	A
211103_at	20.13	A
211104_s_at	30.33	A
211105_s_at	35.56	A
211106_at	12.65	A
211107_s_at	54.81	A
211108_s_at	21.08	A
211109_at	21.73	A
211110_s_at	72.74	P
211111_at	31.56	A
211112_at	77.08	A
211113_s_at	21.36	A
211114_x_at	285.63	P
211115_x_at	372.09	P
211116_at	16.07	A
211117_x_at	19.38	A
211118_x_at	18.62	A
211119_at	10.91	A
211120_x_at	16.68	A
211121_s_at	152.78	P
211122_s_at	11.42	A
211123_at	83.47	A
211124_s_at	46.16	P
211125_x_at	49.12	A
211126_s_at	407	P
211127_x_at	13.11	A
211128_at	22.76	A
211129_x_at	16.7	A
211130_x_at	38.36	A
211131_s_at	10.8	A
211132_at	23.14	A
211133_x_at	102.51	A
211135_x_at	71.69	A
211136_s_at	585.34	P
211137_s_at	154.66	P
211138_s_at	13.57	A
211139_s_at	188.42	P
211140_s_at	63.86	A
211141_s_at	49.75	P
211142_x_at	100.23	A
211143_x_at	68.55	A
211144_x_at	17.11	A
211145_x_at	20.02	A
211146_at	18.9	A
211147_s_at	53.1	A
211148_s_at	16.29	A
211149_at	17.45	P
211150_s_at	274.27	P
211151_x_at	14.99	A
211152_s_at	212.69	P
211153_s_at	14.61	A
211154_at	13.38	A
211155_s_at	10.95	A
211156_at	31.5	A
211157_at	47.8	A
211159_s_at	361.06	P
211160_x_at	1805.03	P
211161_s_at	14.93	P
211162_x_at	250.41	P
211163_s_at	25.27	A
211164_at	10.02	A
211165_x_at	301.14	P
211166_at	56.03	A
211167_s_at	47.94	A
211168_s_at	293.69	P
211169_s_at	10.72	A
211170_s_at	14.57	A
211171_s_at	20.02	A
211172_x_at	70.32	A
211173_at	57.46	A
211174_s_at	28.71	A
211175_at	25.01	A
211176_s_at	32.33	A
211177_s_at	256.81	P
211178_s_at	20.42	A
211179_at	13.65	A
211180_x_at	70.2	A
211181_x_at	32.49	A
211182_x_at	37.6	A
211184_s_at	25.07	A
211185_s_at	1731.96	P
211186_s_at	42.18	A
211187_at	12.4	A
211188_at	19.8	A
211189_x_at	28.31	A
211190_x_at	20.2	A
211191_at	18.68	A
211192_s_at	16.66	A
211193_at	16.49	A
211194_s_at	13.66	A
211195_s_at	22.43	A
211196_at	14.57	A
211197_s_at	45.31	A
211198_s_at	72.93	A
211199_s_at	19.28	A
211200_s_at	49.71	P
211201_at	18.8	A
211202_s_at	402.32	P
211203_s_at	20.64	A
211204_at	20.26	A
211205_x_at	216.74	P
211207_s_at	10.53	P
211208_s_at	306.85	P
211209_x_at	33.32	A
211210_x_at	33.73	A
211211_x_at	28.33	A
211212_s_at	145.93	P
211213_at	14.68	A
211214_s_at	91.13	A
211215_x_at	73.87	A
211217_s_at	82.62	A
211218_at	13.23	A
211219_s_at	21.18	A
211220_s_at	47.72	P
211221_at	33.65	A
211222_s_at	41.44	A
211223_at	48.3	A
211224_s_at	20.32	A
211225_at	76.24	A
211226_at	23.69	A
211227_s_at	9.08	A
211228_s_at	333.5	P
211230_s_at	95.34	P
211231_x_at	49.15	A
211232_x_at	40.31	A
211233_x_at	55.19	A
211234_x_at	62.49	A
211235_s_at	44.83	A
211237_s_at	42.47	A
211238_at	19.48	A
211239_s_at	12	M
211240_x_at	475.59	P
211241_at	125.29	P
211242_x_at	27.74	A
211245_x_at	21.5	A
211248_s_at	44.58	A
211249_at	23.27	A
211250_s_at	43.31	A
211251_x_at	286.8	P
211252_x_at	149.6	A
211253_x_at	49.2	A
211254_x_at	23.67	A
211255_x_at	159.32	P
211256_x_at	202.55	P
211257_x_at	617.22	P
211258_s_at	35.63	A
211259_s_at	55.69	A
211260_at	102.47	A
211261_at	34.73	A
211262_at	16.68	A
211263_s_at	70.95	A
211264_at	9.87	A
211265_at	13.13	A
211266_s_at	45.31	A
211267_at	18.41	A
211269_s_at	19.17	A
211270_x_at	2661.27	P
211271_x_at	2160.86	P
211272_s_at	120.66	P
211273_s_at	39.7	P
211274_at	22.23	A
211275_s_at	712.24	P
211276_at	15.49	A
211277_x_at	219.36	P
211279_at	67.3	M
211280_s_at	64.82	A
211282_x_at	77.36	A
211284_s_at	745.21	P
211285_s_at	930.97	P
211286_x_at	35.14	A
211287_x_at	26.22	A
211289_x_at	278.96	P
211295_x_at	29.96	A
211296_x_at	9197.85	P
211297_s_at	904.5	P
211298_s_at	12.77	A
211299_s_at	190.33	P
211300_s_at	270.11	P
211301_at	37.24	A
211302_s_at	23.85	A
211303_x_at	16.48	A
211304_x_at	42.5	A
211305_x_at	24.74	A
211306_s_at	14.73	A
211307_s_at	19.98	A
211310_at	15.99	P
211312_s_at	19.11	A
211313_s_at	34.41	A
211314_at	34.08	A
211315_s_at	22.44	A
211316_x_at	76.51	P
211317_s_at	47.34	P
211318_s_at	1175.4	P
211319_at	33.87	A
211320_s_at	74.97	A
211322_s_at	40.28	A
211323_s_at	18.72	A
211324_s_at	12.65	A
211325_x_at	99.06	P
211326_x_at	67.33	A
211327_x_at	60.41	P
211328_x_at	73.4	P
211329_x_at	78.2	P
211330_s_at	56.07	P
211331_x_at	77.77	A
211332_x_at	97.89	P
211333_s_at	15.89	A
211334_at	15.57	A
211336_x_at	77.66	A
211337_s_at	347.13	P
211338_at	13.03	A
211339_s_at	12.52	A
211340_s_at	291.37	P
211341_at	17.72	A
211342_x_at	142.37	P
211343_s_at	35.43	P
211345_x_at	7838.87	P
211347_at	21.33	A
211348_s_at	18.07	A
211349_at	14.77	A
211350_s_at	37.69	A
211351_at	11.83	A
211352_s_at	121.43	P
211353_at	19.87	A
211354_s_at	136.89	P
211355_x_at	143.81	P
211356_x_at	138.18	P
211357_s_at	30.5	A
211358_s_at	212.69	P
211359_s_at	24.35	A
211360_s_at	58.66	A
211361_s_at	9.26	A
211362_s_at	26.11	A
211363_s_at	151.51	P
211364_at	32.95	P
211365_s_at	17.04	A
211366_x_at	385.85	P
211367_s_at	197.94	P
211368_s_at	281.08	P
211369_at	18.49	A
211370_s_at	75.29	M
211371_at	16.44	A
211372_s_at	15.89	A
211373_s_at	109.5	P
211374_x_at	48.21	M
211375_s_at	1145.23	P
211376_s_at	550.46	P
211377_x_at	42.43	A
211378_x_at	10295.98	P
211379_x_at	25.55	P
211380_s_at	19.01	A
211381_x_at	17.96	A
211382_s_at	291.12	P
211383_s_at	168.96	P
211384_s_at	28.63	A
211385_x_at	397.23	P
211386_at	24.27	A
211387_x_at	97.89	P
211388_s_at	24.4	A
211389_x_at	21.35	A
211390_at	12.55	A
211391_s_at	61.11	P
211392_s_at	115.19	P
211393_at	30.4	A
211395_x_at	32.29	A
211396_at	46.57	A
211397_x_at	27.46	A
211398_at	25.43	A
211399_at	12.96	A
211400_at	18.66	A
211401_s_at	41.95	A
211402_x_at	42.48	A
211403_x_at	41.91	A
211404_s_at	805.19	P
211405_x_at	22.74	M
211406_at	76.96	P
211407_at	17.08	A
211410_x_at	34.69	A
211411_at	21.66	A
211412_at	10.85	A
211413_s_at	19.01	A
211414_at	13.16	A
211416_x_at	33.78	A
211417_x_at	53.17	M
211419_s_at	17.85	A
211421_s_at	13.68	A
211422_at	14.16	A
211423_s_at	340.18	P
211424_x_at	11.24	A
211425_x_at	15.75	A
211426_x_at	263.79	M
211427_s_at	9.36	A
211428_at	12.21	A
211429_s_at	37.8	P
211430_s_at	27.01	A
211431_s_at	80.34	P
211432_s_at	269.96	P
211433_x_at	149.59	P
211434_s_at	48	A
211435_at	25.1	A
211436_at	11.18	A
211437_at	11.06	A
211438_at	16.04	A
211439_at	59.55	A
211440_x_at	13.24	A
211441_x_at	24.02	A
211442_x_at	27.39	A
211444_at	55	P
211445_x_at	1683.08	P
211446_at	21.6	A
211447_s_at	22.3	A
211448_s_at	32.98	A
211449_at	11.77	A
211450_s_at	784.68	P
211451_s_at	25.71	A
211452_x_at	1197.87	P
211453_s_at	61.17	A
211454_x_at	292.3	P
211455_at	42.31	A
211456_x_at	2976.05	P
211457_at	16.91	A
211458_s_at	420.08	P
211459_at	12.77	A
211460_at	17.06	A
211461_at	43.67	A
211462_s_at	22.72	A
211463_at	17.51	M
211464_x_at	95.45	P
211465_x_at	99.28	A
211466_at	21.3	A
211467_s_at	230.4	P
211468_s_at	86.24	A
211469_s_at	21.47	A
211470_s_at	11.6	A
211471_s_at	72.55	A
211472_at	30.32	A
211473_s_at	101.44	P
211474_s_at	1146.69	P
211475_s_at	294.86	P
211476_at	11.6	A
211478_s_at	15.29	A
211479_s_at	12.02	A
211480_s_at	13.29	A
211481_at	12.28	A
211483_x_at	35.33	A
211484_s_at	35.33	A
211485_s_at	48.4	A
211486_s_at	52.31	A
211487_x_at	10015.32	P
211488_s_at	25.31	P
211489_at	14.71	A
211490_at	20.87	A
211491_at	15.22	A
211492_s_at	13.22	A
211493_x_at	49.58	A
211494_s_at	20.18	A
211495_x_at	57.41	A
211496_s_at	10.91	A
211497_x_at	32.74	A
211498_s_at	36.46	A
211499_s_at	143.21	A
211500_at	82.63	A
211501_s_at	932.24	P
211502_s_at	52	P
211503_s_at	1041.83	P
211504_x_at	147.87	P
211505_s_at	699.2	P
211506_s_at	28.6	A
211507_s_at	37.53	A
211508_s_at	11.23	A
211509_s_at	3615.77	P
211510_s_at	15.15	A
211512_s_at	223.44	P
211513_s_at	174.1	P
211514_at	22.81	P
211515_s_at	86.93	P
211516_at	12.47	A
211517_s_at	12.65	A
211518_s_at	610.69	P
211519_s_at	785.36	P
211520_s_at	14.87	A
211521_s_at	49.2	A
211522_s_at	11.36	A
211523_at	12.3	A
211524_at	16.11	A
211525_s_at	14.57	A
211526_s_at	18.98	P
211527_x_at	53.12	A
211528_x_at	2029.82	P
211529_x_at	1065.11	P
211530_x_at	709.49	P
211531_x_at	137.96	A
211532_x_at	16.88	A
211533_at	11.33	A
211534_x_at	42.8	A
211535_s_at	534.6	P
211536_x_at	328.14	P
211537_x_at	401.14	P
211538_s_at	175.96	P
211540_s_at	130.69	P
211541_s_at	27.72	A
211542_x_at	9839.14	P
211543_s_at	181.93	P
211544_s_at	19.71	A
211545_at	17.88	A
211546_x_at	62.4	P
211547_s_at	298.88	P
211548_s_at	11.65	A
211549_s_at	17.43	A
211550_at	32.34	A
211551_at	27.01	A
211552_s_at	146.4	P
211553_x_at	32.08	M
211554_s_at	95.14	A
211555_s_at	18.22	A
211556_at	12.47	A
211557_x_at	42.29	A
211558_s_at	470.87	P
211559_s_at	200.26	P
211560_s_at	33.37	A
211561_x_at	259.73	P
211562_s_at	31.37	A
211563_s_at	170.75	P
211564_s_at	467.4	P
211565_at	13.23	A
211566_x_at	368.69	P
211567_at	11.18	A
211568_at	11.25	A
211569_s_at	236.88	P
211570_s_at	17.81	A
211571_s_at	17.49	A
211572_s_at	31.74	P
211573_x_at	59.23	P
211574_s_at	332.5	P
211575_s_at	476.91	P
211576_s_at	309.32	P
211577_s_at	38.66	A
211578_s_at	245.24	P
211579_at	13.95	A
211580_s_at	35.4	M
211581_x_at	40.16	A
211582_x_at	22.37	A
211583_x_at	39.86	A
211584_s_at	162	P
211585_at	13.95	A
211586_s_at	19.35	A
211587_x_at	50.86	A
211588_s_at	47.49	A
211589_at	30.2	A
211590_x_at	50.43	A
211591_s_at	24.2	A
211592_s_at	13.37	A
211593_s_at	174.78	P
211594_s_at	546.78	P
211595_s_at	957.94	P
211596_s_at	84.54	P
211597_s_at	28.92	A
211598_x_at	37.6	A
211599_x_at	354.73	P
211600_at	1212.95	P
211601_at	13.19	A
211602_s_at	14.42	M
211603_s_at	87.72	A
211604_x_at	91.36	A
211605_s_at	70.01	A
211606_at	13.45	A
211607_x_at	90.03	A
211608_at	19.61	A
211609_x_at	2295.97	P
211610_at	31.59	A
211611_s_at	30.64	A
211612_s_at	237.38	P
211613_s_at	54.7	A
211614_at	13.53	A
211615_s_at	724.16	P
211616_s_at	17.61	A
211617_at	20.17	A
211618_s_at	21.35	A
211619_s_at	39.46	A
211620_x_at	43.61	M
211621_at	22.72	P
211622_s_at	634.89	P
211623_s_at	2965.67	P
211624_s_at	33.57	A
211625_s_at	18.41	A
211626_x_at	12.8	A
211627_x_at	12.13	A
211628_x_at	3563.96	P
211630_s_at	830.88	P
211631_x_at	34.94	A
211632_at	28.44	A
211633_x_at	35.33	A
211634_x_at	31.09	A
211635_x_at	47.64	A
211636_at	14.46	A
211637_x_at	28.76	A
211638_at	18.78	A
211639_x_at	28.52	A
211640_x_at	22.72	A
211641_x_at	19.22	A
211642_at	14.98	A
211643_x_at	30.17	A
211644_x_at	28.33	A
211645_x_at	18.1	A
211646_at	14.98	A
211647_x_at	19.08	A
211648_at	23.36	A
211649_x_at	22.53	A
211650_x_at	25.69	A
211651_s_at	477.64	P
211652_s_at	40.54	A
211653_x_at	24.16	A
211654_x_at	29.89	A
211655_at	13.11	A
211656_x_at	65.34	A
211657_at	37.33	A
211658_at	575.69	P
211659_at	32.28	A
211660_at	71.19	A
211661_x_at	38.36	A
211662_s_at	2201.19	P
211663_x_at	48.17	A
211665_s_at	55.56	P
211666_x_at	6798.41	P
211667_x_at	15.46	A
211668_s_at	297.06	P
211670_x_at	52.62	A
211671_s_at	882.6	P
211672_s_at	668.3	P
211673_s_at	58.72	P
211674_x_at	16.21	A
211675_s_at	207.78	P
211676_s_at	393.77	P
211677_x_at	78.88	A
211678_s_at	819.31	P
211679_x_at	31.48	A
211680_at	8.8	A
211681_s_at	467.25	P
211682_x_at	21.21	A
211684_s_at	1694.41	P
211685_s_at	17.18	A
211686_s_at	611.51	P
211687_x_at	28.34	M
211688_x_at	21.33	A
211689_s_at	18.45	A
211690_at	16.71	A
211691_x_at	63.01	A
211692_s_at	178.39	A
211693_at	52.62	P
211694_at	22.08	A
211695_x_at	37.36	A
211696_x_at	28.05	P
211697_x_at	464.94	P
211698_at	328.22	P
211699_x_at	60.58	A
211700_s_at	37.27	A
211701_s_at	15.79	A
211702_s_at	170.86	P
211703_s_at	177.23	P
211704_s_at	96.62	P
211705_s_at	39.14	A
211706_s_at	28.87	A
211707_s_at	106.29	P
211708_s_at	268.03	P
211709_s_at	47.49	A
211710_x_at	8788.16	P
211711_s_at	166.23	P
211712_s_at	15.96	A
211713_x_at	547.76	P
211714_x_at	7971.56	P
211715_s_at	123.54	P
211716_x_at	798.88	P
211717_at	106.38	P
211718_at	14.75	A
211719_x_at	7338.93	P
211720_x_at	8858.25	P
211721_s_at	38.79	P
211722_s_at	23.14	M
211724_x_at	313.92	P
211725_s_at	497.41	P
211726_s_at	15.64	A
211727_s_at	1239.92	P
211728_s_at	47.11	A
211729_x_at	813.32	P
211730_s_at	4049	P
211731_x_at	19.14	A
211732_x_at	15.82	A
211733_x_at	766.7	P
211734_s_at	12.15	A
211735_x_at	45.81	A
211736_at	11.31	A
211737_x_at	24.98	A
211738_x_at	36.6	A
211739_x_at	14.88	A
211740_at	11.66	A
211741_x_at	33.24	A
211742_s_at	10.92	A
211743_s_at	22.2	A
211744_s_at	648.34	P
211745_x_at	56.09	A
211746_x_at	3044.5	P
211747_s_at	856.53	P
211748_x_at	117.37	A
211749_s_at	1522.81	P
211750_x_at	10763.28	P
211751_at	11.79	A
211752_s_at	791.9	P
211753_s_at	15.63	A
211754_s_at	228.73	P
211755_s_at	3609.66	P
211756_at	22.16	P
211758_x_at	1101.87	P
211759_x_at	1389.06	P
211760_s_at	48.63	P
211761_s_at	1098.33	P
211762_s_at	5656.46	P
211763_s_at	402.32	P
211764_s_at	175.62	P
211765_x_at	9965.01	P
211766_s_at	12.47	A
211767_at	445.6	P
211768_at	33.52	A
211769_x_at	1540.5	P
211771_s_at	37.86	A
211772_x_at	22.45	A
211773_s_at	74.48	P
211774_s_at	79.4	P
211775_x_at	10.73	A
211776_s_at	11.65	A
211778_s_at	27.64	A
211779_x_at	616.67	P
211780_x_at	388.23	P
211781_x_at	44.42	A
211782_at	13.71	A
211783_s_at	332.13	P
211784_s_at	2958.96	P
211786_at	14.92	A
211787_s_at	7304.94	P
211788_s_at	23.81	A
211789_s_at	18.72	A
211790_s_at	18.16	A
211791_s_at	43.5	A
211792_s_at	562.55	P
211793_s_at	500.66	P
211794_at	26.92	A
211795_s_at	14.95	A
211796_s_at	22.12	A
211797_s_at	243.14	P
211798_x_at	48.35	A
211799_x_at	706.42	P
211800_s_at	411.88	P
211801_x_at	180.78	P
211802_x_at	94.67	A
211803_at	35.55	A
211804_s_at	717.5	P
211805_s_at	45.2	A
211806_s_at	27.74	A
211807_x_at	22.87	A
211808_s_at	54.49	A
211809_x_at	71.4	A
211810_s_at	47.31	A
211811_s_at	16.12	A
211812_s_at	40.97	P
211813_x_at	148.74	P
211814_s_at	456.01	P
211815_s_at	77.19	P
211816_x_at	24.65	A
211817_s_at	40.81	A
211818_s_at	48.95	A
211819_s_at	21.47	A
211820_x_at	15.25	A
211821_x_at	13.16	A
211822_s_at	34.22	A
211823_s_at	70.3	A
211824_x_at	24.74	A
211825_s_at	119.03	P
211826_s_at	23.99	A
211827_s_at	19.09	A
211828_s_at	71.41	P
211829_s_at	21.7	A
211830_s_at	85.78	A
211831_s_at	20.66	A
211832_s_at	16.87	A
211833_s_at	282.6	P
211834_s_at	18.9	A
211835_at	41.35	A
211836_s_at	18.89	A
211837_s_at	60.35	A
211838_x_at	42.38	A
211839_s_at	45.26	A
211840_s_at	20.11	A
211841_s_at	57.53	A
211842_s_at	18.33	M
211843_x_at	14.5	A
211844_s_at	16.96	A
211845_at	42.87	A
211846_s_at	40.71	A
211848_s_at	20.81	A
211849_s_at	107.22	P
211851_x_at	209.58	P
211852_s_at	195.85	P
211855_s_at	223.32	P
211856_x_at	22.09	A
211858_x_at	6133.32	P
211861_x_at	11.44	A
211862_x_at	64.11	P
211863_x_at	79.02	A
211864_s_at	984.31	P
211865_s_at	82.33	P
211866_x_at	52.62	A
211867_s_at	38.26	A
211868_x_at	52.62	A
211869_at	27.71	A
211870_s_at	27.42	A
211871_x_at	266.56	P
211872_s_at	43.49	A
211873_s_at	34.62	A
211874_s_at	67.02	A
211875_x_at	22.34	A
211876_x_at	51.8	A
211877_s_at	24.9	A
211878_at	15.36	A
211879_x_at	25.11	A
211880_x_at	23.85	A
211881_x_at	45.81	A
211882_x_at	23.16	A
211883_x_at	25.51	A
211884_s_at	55.88	A
211885_x_at	26.88	A
211886_s_at	36.68	A
211887_x_at	30.81	A
211888_x_at	35.74	A
211889_x_at	25.1	A
211890_x_at	28.56	A
211891_s_at	34.27	P
211892_s_at	30.19	A
211893_x_at	28.48	A
211894_x_at	36.18	A
211896_s_at	93.96	P
211897_s_at	25.93	A
