#ID_REF = 
#VALUE = linear expression value; rma
#ABS_CALL = MAS 5.0 absolute detection
ID_REF	VALUE	ABS_CALL
209864_at	86.66	P
209865_at	69.8	P
209866_s_at	17.89	A
209867_s_at	27.21	A
209868_s_at	555.23	P
209869_at	15.63	A
209870_s_at	60.97	A
209871_s_at	22.64	A
209872_s_at	79.87	A
209873_s_at	197.42	P
209874_x_at	66.36	P
209875_s_at	12.02	A
209876_at	131	P
209877_at	25.36	A
209878_s_at	179.99	P
209879_at	31.95	A
209880_s_at	113.57	A
209881_s_at	67.01	A
209882_at	316.12	P
209883_at	19.2	A
209884_s_at	184.5	P
209885_at	88.79	A
209886_s_at	65.79	P
209887_at	22.87	A
209888_s_at	15.3	A
209889_at	69.9	A
209890_at	534.77	P
209891_at	300.58	P
209892_at	24.18	A
209893_s_at	34.35	A
209894_at	323.78	P
209895_at	529.16	P
209896_s_at	1059.46	P
209897_s_at	267.95	P
209898_x_at	192.08	P
209899_s_at	2034.49	P
209900_s_at	418.09	P
209901_x_at	27.74	A
209902_at	83.71	P
209903_s_at	223.69	P
209904_at	46.66	A
209905_at	18.05	A
209906_at	29.01	A
209907_s_at	58.21	P
209908_s_at	112.79	P
209909_s_at	345.62	P
209910_at	25.91	A
209911_x_at	370.87	P
209912_s_at	93.69	P
209913_x_at	107.16	P
209914_s_at	17.53	A
209915_s_at	11.52	A
209916_at	245.92	P
209917_s_at	53.39	P
209918_at	52.99	A
209919_x_at	61.59	P
209920_at	130.46	P
209921_at	311.07	P
209922_at	39.57	P
209923_s_at	250.41	P
209924_at	41.06	A
209925_at	48.51	P
209926_at	107.5	P
209927_s_at	362.92	P
209928_s_at	42.03	P
209929_s_at	352.06	P
209930_s_at	17.95	A
209931_s_at	95.87	P
209932_s_at	2801.1	P
209933_s_at	20.46	A
209934_s_at	184.69	P
209935_at	213	P
209936_at	37.79	P
209937_at	26.65	A
209938_at	67.46	P
209939_x_at	368.06	P
209940_at	133.89	P
209941_at	173.74	P
209942_x_at	15.1	A
209943_at	28.3	P
209944_at	721.61	P
209945_s_at	190.66	P
209946_at	182.55	P
209947_at	121.39	P
209948_at	21.58	A
209949_at	46.73	P
209950_s_at	30.28	A
209951_s_at	26.93	P
209952_s_at	36.38	A
209953_s_at	1116.28	P
209954_x_at	276.48	P
209955_s_at	16.21	A
209956_s_at	11.73	A
209957_s_at	77.52	A
209958_s_at	54.01	A
209959_at	41.48	A
209960_at	10.75	A
209961_s_at	30.49	A
209962_at	56.92	A
209963_s_at	55.55	P
209964_s_at	62.01	P
209965_s_at	114.19	P
209966_x_at	11.95	A
209967_s_at	82.57	P
209968_s_at	39.18	A
209969_s_at	223.37	P
209970_x_at	388.54	P
209971_x_at	1316.78	P
209972_s_at	57.4	P
209973_at	130.62	A
209974_s_at	2041.23	P
209975_at	17.42	A
209976_s_at	17.06	A
209977_at	22.98	A
209978_s_at	27.45	A
209979_at	73	A
209980_s_at	392.27	P
209981_at	52.87	A
209982_s_at	22.88	A
209983_s_at	37.08	A
209984_at	124.29	A
209985_s_at	22.84	A
209986_at	23.15	A
209987_s_at	13.66	A
209988_s_at	14.16	A
209989_at	100.31	P
209990_s_at	13.95	A
209991_x_at	24	A
209992_at	21.07	P
209993_at	39.69	P
209994_s_at	33.84	P
209995_s_at	23.7	A
209996_x_at	71.25	A
209997_x_at	131.77	P
209998_at	196.85	P
209999_x_at	31.01	A
210000_s_at	17.62	A
210001_s_at	53.17	P
210002_at	171.46	P
210004_at	312.41	P
210005_at	101.29	P
210006_at	166.14	P
210007_s_at	84.16	P
210008_s_at	180.78	P
210009_s_at	257.24	P
210010_s_at	475.96	P
210011_s_at	535.65	P
210012_s_at	59.01	P
210013_at	50.1	A
210014_x_at	1081.91	P
210015_s_at	21.67	A
210016_at	11.14	A
210017_at	68.72	P
210018_x_at	319.96	P
210019_at	20.97	A
210020_x_at	24.38	P
210021_s_at	87.72	P
210022_at	225.55	P
210023_s_at	221.15	P
210024_s_at	1506.95	P
210025_s_at	102.38	A
210026_s_at	885.58	P
210027_s_at	3329.58	P
210028_s_at	388.32	P
210029_at	33.32	A
210030_at	46.76	A
210031_at	16.67	A
210032_s_at	16.21	A
210033_s_at	16.46	A
210034_s_at	22.94	P
210035_s_at	11.37	A
210036_s_at	32.33	A
210037_s_at	29.17	A
210038_at	22.01	A
210039_s_at	30.93	A
210040_at	19.41	A
210041_s_at	393.45	P
210042_s_at	257.7	P
210043_at	97.8	A
210044_s_at	78.26	A
210045_at	98.14	P
210046_s_at	755.92	P
210047_at	16.32	A
210048_at	208.38	P
210049_at	19.3	A
210050_at	23.98	P
210051_at	38.92	A
210052_s_at	2486.28	P
210053_at	238.9	P
210054_at	226.78	P
210055_at	10.88	A
210056_at	66.11	A
210057_at	32.33	P
210058_at	24.02	A
210059_s_at	18.35	A
210060_at	63.3	A
210061_at	43.23	P
210062_s_at	49.85	P
210063_at	159.72	P
210064_s_at	24.42	A
210065_s_at	21.22	A
210066_s_at	11.35	A
210067_at	12.78	A
210068_s_at	15.59	A
210069_at	78.48	P
210070_s_at	56.71	P
210072_at	25.41	A
210073_at	11.54	A
210074_at	885.05	P
210075_at	54.01	P
210076_x_at	736.47	P
210077_s_at	89.26	P
210078_s_at	21.93	A
210079_x_at	24.33	A
210080_x_at	22.05	A
210081_at	23.52	A
210082_at	32.9	A
210083_at	65.05	A
210084_x_at	34.13	A
210085_s_at	31.73	A
210086_at	101.31	A
210087_s_at	291.01	P
210088_x_at	32.46	P
210089_s_at	121.77	P
210090_at	22.39	A
210091_s_at	15.08	A
210092_at	567.94	P
210093_s_at	413.6	P
210094_s_at	434.92	P
210095_s_at	2665.19	P
210096_at	11.87	A
210097_s_at	1294.63	P
210098_s_at	33.25	P
210099_at	26.07	A
210100_s_at	39.09	A
210101_x_at	742.33	P
210102_at	45.31	P
210103_s_at	26.12	A
210104_at	572.69	P
210105_s_at	593.33	P
210106_at	63.9	A
210107_at	23.12	A
210108_at	12.72	A
210109_at	24.26	A
210110_x_at	707.39	P
210111_s_at	495.31	P
210112_at	177.32	P
210113_s_at	47	A
210114_at	81.01	P
210115_at	502.1	P
210116_at	16.58	A
210117_at	120.53	P
210118_s_at	17.87	A
210119_at	12.88	A
210120_s_at	233.05	P
210121_at	12.54	A
210122_at	21.67	A
210123_s_at	52.78	A
210124_x_at	145.28	P
210125_s_at	2790.11	P
210126_at	72.7	A
210127_at	43.23	P
210128_s_at	57.4	P
210129_s_at	42.47	A
210130_s_at	203.68	P
210131_x_at	1094.65	P
210132_at	97.98	A
210133_at	18.44	A
210134_x_at	30.56	A
210135_s_at	11.85	A
210136_at	123.07	P
210137_s_at	846.93	P
210138_at	284.36	P
210139_s_at	1287.37	P
210140_at	26.75	A
210141_s_at	23.15	A
210142_x_at	891.78	P
210143_at	49.43	M
210144_at	60.85	M
210145_at	10.72	A
210146_x_at	11.59	A
210147_at	12.21	A
210148_at	70.52	P
210149_s_at	5078	P
210150_s_at	156.43	P
210151_s_at	158.4	P
210152_at	16.21	A
210153_s_at	637.41	P
210154_at	376.41	P
210155_at	40.22	A
210156_s_at	1729.51	P
210157_at	44.84	A
210158_at	48.58	A
210159_s_at	23.09	A
210160_at	143.13	P
210161_at	66.51	A
210162_s_at	84.24	M
210163_at	10.75	A
210164_at	13.17	A
210165_at	40.96	A
210166_at	19.41	A
210167_s_at	28.2	A
210168_at	14.76	A
210169_at	25.38	A
210170_at	12	A
210171_s_at	13.95	A
210172_at	41.73	P
210173_at	26.55	A
210174_at	15.39	A
210175_at	163.39	P
210176_at	13.66	A
210177_at	60.06	A
210178_x_at	973.9	P
210179_at	14.89	A
210180_s_at	369.06	P
210181_s_at	18.49	A
210182_at	52.51	M
210183_x_at	4210.87	P
210184_at	24.63	A
210185_at	62.44	A
210186_s_at	361.13	P
210187_at	49.34	P
210188_at	97.89	P
210189_at	26.91	A
210190_at	50.59	A
210191_s_at	203.93	P
210192_at	18.75	A
210193_at	13.68	A
210194_at	10.31	A
210195_s_at	15.63	P
210196_s_at	15.68	A
210197_at	20.96	A
210198_s_at	15.07	P
210199_at	31.98	A
210200_at	119.1	P
210201_x_at	461.45	P
210202_s_at	325.86	P
210203_at	18.75	A
210204_s_at	24.5	P
210205_at	29.38	A
210206_s_at	174.22	P
210208_x_at	1160.41	P
210210_at	40.68	P
210211_s_at	4510.69	P
210212_x_at	499.14	P
210213_s_at	2650.59	P
210214_s_at	119.36	P
210215_at	26.95	A
210216_x_at	550.82	P
210218_s_at	48.93	P
210219_at	55.19	P
210220_at	577.14	P
210221_at	17.45	A
210222_s_at	15.47	P
210223_s_at	79.46	P
210224_at	77.25	P
210225_x_at	64.78	A
210226_at	48.96	A
210227_at	12.95	A
210228_at	81.48	A
210229_s_at	22.07	A
210230_at	169.34	P
210231_x_at	981.53	P
210232_at	51.86	P
210233_at	91.53	P
210234_at	69.29	A
210235_s_at	213.2	P
210236_at	72.9	P
210237_at	53.96	A
210239_at	20.42	A
210240_s_at	92.17	A
210241_s_at	69.65	P
210242_x_at	154.81	P
210243_s_at	315.82	P
210244_at	33.09	A
210245_at	27.61	A
210246_s_at	32.44	A
210247_at	20.77	A
210248_at	25.36	A
210249_s_at	165.92	P
210250_x_at	1218.98	P
210251_s_at	62	P
210252_s_at	186.17	P
210253_at	101.26	P
210254_at	14.11	A
210255_at	24.87	P
210256_s_at	125.68	P
210257_x_at	653.53	P
210258_at	9.65	A
210259_s_at	15.18	A
210260_s_at	577.14	P
210261_at	14.96	A
210262_at	11.16	A
210263_at	48.58	A
210264_at	27.71	A
210265_x_at	38.2	A
210266_s_at	435.11	P
210267_at	17.77	A
210268_at	19.46	P
210269_s_at	110.06	P
210270_at	40.68	A
210271_at	20.71	A
210272_at	27.07	A
210273_at	35.38	A
210274_at	17.05	A
210275_s_at	1304.99	P
210276_s_at	346.19	P
210277_at	76.47	P
210278_s_at	81.56	P
210279_at	11.3	A
210280_at	27.57	A
210281_s_at	59.76	P
210282_at	12.9	A
210283_x_at	558.78	P
210284_s_at	405.97	P
210285_x_at	287.9	P
210286_s_at	34.61	P
210287_s_at	14.32	A
210288_at	27.83	A
210289_at	19.39	A
210290_at	37.78	P
210291_s_at	96.08	P
210292_s_at	11.62	A
210293_s_at	444.38	P
210294_at	45.76	A
210295_at	24.2	A
210296_s_at	452.21	P
210297_s_at	16.49	A
210298_x_at	406.72	P
210299_s_at	391.11	P
210300_at	42.02	A
210301_at	38.11	A
210302_s_at	14.52	A
210303_at	12.87	A
210304_at	27.41	A
210305_at	82.25	P
210306_at	53.19	P
210307_s_at	52.31	A
210309_at	57.41	A
210310_s_at	109.44	P
210311_at	41.08	P
210312_s_at	621.53	P
210313_at	33.35	A
210314_x_at	77.52	P
210315_at	19.6	A
210316_at	26.53	A
210317_s_at	447.64	P
210318_at	34.59	A
210319_x_at	13.87	A
210320_s_at	186.14	P
210321_at	23.35	A
210322_x_at	36.99	M
210323_at	27.05	A
210324_at	24.55	A
210325_at	32.1	A
210326_at	31.45	A
210327_s_at	18.23	A
210328_at	27.83	A
210329_s_at	25.24	A
210330_at	10.04	A
210331_at	14.04	A
210332_at	42.01	A
210333_at	33.39	A
210334_x_at	1130.89	P
210335_at	16.13	A
210336_x_at	196.34	P
210337_s_at	1120.2	P
210338_s_at	7773.26	P
210339_s_at	40.14	A
210340_s_at	20.07	A
210341_at	13.93	A
210342_s_at	18.09	A
210343_s_at	42.13	A
210344_at	29.75	A
210345_s_at	39.09	A
210346_s_at	433.58	P
210347_s_at	23.21	A
210348_at	22.91	A
210349_at	16.11	A
210350_x_at	240.23	P
210352_at	18.55	A
210353_s_at	22.6	A
210354_at	12.92	A
210355_at	16.37	A
210356_x_at	14.75	A
210357_s_at	152.8	P
210358_x_at	132.64	M
210359_at	29.93	A
210360_s_at	16.3	A
210361_s_at	109.3	P
210362_x_at	99.06	A
210363_s_at	23.02	A
210364_at	50.97	A
210365_at	32.95	P
210366_at	11.91	A
210367_s_at	47.58	P
210368_at	15.03	A
210369_at	46.89	A
210370_s_at	18.24	A
210371_s_at	1001.46	P
210372_s_at	17.17	A
210373_at	85.38	A
210374_x_at	21.47	A
210375_at	12.15	A
210376_x_at	78.86	P
210377_at	18.35	A
210378_s_at	508.2	P
210379_s_at	95.68	P
210380_s_at	36.73	A
210381_s_at	23.12	A
210382_at	26.02	A
210383_at	9.86	A
210384_at	24.68	P
210385_s_at	179.86	P
210386_s_at	933.77	P
210387_at	71.99	P
210388_at	29.09	A
210389_x_at	246.72	P
210390_s_at	12.13	A
210391_at	37.5	A
210392_x_at	35.61	A
210393_at	20.92	A
210394_x_at	16.21	A
210395_x_at	36.85	P
210396_s_at	909.72	P
210397_at	31.05	A
210398_x_at	16.29	A
210399_x_at	63.7	A
210400_at	38.54	A
210401_at	48.96	A
210402_at	14.16	A
210403_s_at	14.67	A
210404_x_at	27.07	A
210405_x_at	302.99	P
210406_s_at	1092.32	P
210407_at	36.74	P
210408_s_at	20.94	A
210409_at	16.11	A
210410_s_at	87.18	P
210411_s_at	23.94	A
210412_at	13.95	A
210413_x_at	22.74	A
210414_at	52.99	A
210415_s_at	191.03	P
210416_s_at	212.1	P
210417_s_at	280.69	P
210418_s_at	1071.31	P
210419_at	42.83	A
210420_at	33.9	A
210421_s_at	40.64	A
210422_x_at	68.34	A
210423_s_at	28.49	A
210424_s_at	73.75	P
210425_x_at	279.14	P
210426_x_at	14.47	A
210427_x_at	10334.62	P
210428_s_at	682.37	P
210429_at	11.81	A
210430_x_at	36.99	A
210431_at	50.89	A
210432_s_at	13.06	A
210433_at	24.33	A
210434_x_at	2460.63	P
210435_at	16.36	P
210436_at	21.96	P
210437_at	19.22	A
210438_x_at	807.74	P
210439_at	19.46	A
210440_s_at	26.09	A
210441_at	18.78	A
210442_at	30.76	A
210443_x_at	258.82	P
210444_at	21.2	A
210445_at	18.63	A
210446_at	42.46	A
210447_at	11.12	A
210448_s_at	144.22	P
210449_x_at	274.07	P
210450_at	12.73	A
210451_at	18.39	A
210452_x_at	30.49	A
210453_x_at	4436.11	P
210454_s_at	29.8	A
210455_at	77.14	P
210456_at	17.15	A
210457_x_at	71.11	M
210458_s_at	89.6	P
210459_at	35.25	A
210460_s_at	2202.46	P
210461_s_at	68.72	P
210462_at	14.28	A
210463_x_at	287.66	P
210464_at	11.46	A
210465_s_at	166.93	P
210466_s_at	3579.29	P
210467_x_at	11.66	A
210469_at	34.22	A
210470_x_at	2392.31	P
210471_s_at	16.58	A
210472_at	19.85	A
210473_s_at	276.72	P
210474_s_at	163.6	P
210475_at	29.63	A
210476_s_at	41.08	A
210477_x_at	47.23	M
210479_s_at	12.29	A
210480_s_at	99.57	P
210481_s_at	15.67	A
210482_x_at	62.45	A
210483_at	113.6	A
210484_s_at	47.26	A
210486_at	43.08	A
210487_at	27.59	A
210491_at	16.53	M
210492_at	14.75	A
210493_s_at	18.88	A
210495_x_at	7655.34	P
210496_at	12.84	A
210497_x_at	29.31	A
210498_at	12.84	A
210499_s_at	94.37	P
210500_at	16.83	A
210501_x_at	2227.78	P
210502_s_at	675.33	P
210503_at	14.41	A
210504_at	20.85	A
210505_at	16.93	A
210506_at	15.63	A
210507_s_at	26.22	A
210508_s_at	26.05	A
210510_s_at	129.46	P
210511_s_at	114.02	P
210512_s_at	188.05	P
210513_s_at	60.45	P
210514_x_at	432.14	P
210515_at	68.63	A
210516_at	16.44	P
210517_s_at	1544.36	P
210518_at	19.99	A
210519_s_at	3089.06	P
210520_at	19	A
210521_s_at	10.46	A
210523_at	15.41	A
210524_x_at	331.13	P
210525_x_at	11.91	A
210527_x_at	179.28	P
210528_at	14.25	A
210529_s_at	266.41	P
210530_s_at	86.66	P
210531_at	37.67	P
210532_s_at	2793.67	P
210533_at	11.37	A
210534_s_at	238.69	P
210535_at	46.52	A
210536_s_at	15.55	A
210537_s_at	87.23	P
210538_s_at	29.19	M
210539_at	40.95	A
210540_s_at	185.42	P
210541_s_at	380.86	P
210542_s_at	29.75	M
210543_s_at	803.23	P
210544_s_at	149.69	P
210545_at	18.35	A
210546_x_at	45.94	A
210547_x_at	32.86	A
210548_at	14.59	A
210549_s_at	11.79	A
210550_s_at	24.38	A
210551_s_at	22.85	A
210552_s_at	34.58	P
210553_x_at	26.17	A
210554_s_at	1692.67	P
210555_s_at	344.67	P
210556_at	17.28	M
210557_x_at	39.58	A
210558_at	10.6	A
210559_s_at	1916.96	P
210560_at	34.61	A
210561_s_at	597.7	P
210562_at	13.55	A
210563_x_at	315.66	P
210564_x_at	60.98	P
210565_at	44.35	A
210567_s_at	333.57	P
210568_s_at	519.22	P
210569_s_at	20.27	A
210570_x_at	308.9	P
210571_s_at	18.88	A
210572_at	11.91	A
210573_s_at	241.68	P
210574_s_at	1368.55	P
210575_at	17.98	A
210576_at	19.98	A
210577_at	39.36	A
210578_at	17.57	A
210579_s_at	25.09	A
210580_x_at	752.84	P
210581_x_at	54.01	P
210582_s_at	165.37	P
210583_at	38.98	A
210584_s_at	18.65	A
210585_s_at	77.64	A
210586_x_at	39.94	A
210587_at	12.27	A
210588_x_at	1127.43	P
210589_s_at	401.81	P
210592_s_at	603.69	P
210593_at	31.5	A
210594_x_at	413.26	P
210595_at	14.42	A
210596_at	297.5	P
210597_x_at	95.36	A
210598_at	16.5	A
210599_at	19.73	A
210600_s_at	11.37	A
210601_at	33.05	A
210602_s_at	17.86	A
210603_at	18.54	A
210604_at	17.89	A
210605_s_at	102.47	P
210606_x_at	22.91	A
210607_at	22.62	A
210608_s_at	28.44	A
210609_s_at	536.5	P
210610_at	44.35	M
210611_s_at	11.3	A
210612_s_at	191.74	P
210613_s_at	424.77	P
210614_at	13.55	A
210615_at	15.07	A
210616_s_at	748.5	P
210617_at	17.18	A
210618_at	70.51	A
210619_s_at	36.85	A
210620_s_at	212.69	P
210621_s_at	389.41	P
210622_x_at	201.97	P
210623_at	65.69	A
210624_s_at	377.57	P
210625_s_at	235.81	P
210626_at	38.44	A
210627_s_at	273.07	P
210628_x_at	56.65	A
210629_x_at	21.16	A
210630_s_at	25.01	P
210631_at	21.5	P
210632_s_at	24.25	A
210633_x_at	1374.41	P
210634_at	15.48	A
210635_s_at	75.01	P
210636_at	19.15	M
210637_at	29.82	A
210638_s_at	739.09	P
210639_s_at	363.15	P
210640_s_at	80.01	P
210641_at	15.89	A
210642_at	31.52	A
210643_at	12.01	A
210644_s_at	25.55	A
210645_s_at	589.38	P
210646_x_at	9812.96	P
210647_x_at	68.72	P
210648_x_at	3528.69	P
210649_s_at	146.23	P
210650_s_at	16.55	A
210651_s_at	167.4	P
210652_s_at	22.66	A
210653_s_at	142.94	P
210654_at	73.91	M
210655_s_at	138.44	P
210656_at	19.41	P
210657_s_at	69.05	P
210658_s_at	444.76	P
210659_at	20.51	A
210660_at	13.02	A
210661_at	12.89	A
210662_at	11.87	A
210663_s_at	26.2	A
210664_s_at	1363.16	P
210665_at	278.52	P
210666_at	57.4	A
210667_s_at	227.05	P
210669_at	21.46	A
210670_at	19.43	A
210671_x_at	42.13	P
210672_s_at	172.95	P
210673_x_at	40.07	A
210674_s_at	13.38	A
210675_s_at	12.62	A
210676_x_at	200.69	P
210677_at	46.54	A
210678_s_at	361.78	P
210679_x_at	113.38	P
210680_s_at	42.43	P
210681_s_at	263.94	P
210682_at	16.57	A
210683_at	21.7	A
210684_s_at	67.56	A
210685_s_at	103.28	P
210686_x_at	321.98	P
210687_at	20.53	A
210688_s_at	37.08	P
210689_at	20.83	A
210690_at	10.05	A
210691_s_at	941.98	P
210692_s_at	334.59	P
210693_at	92.59	A
210694_s_at	71.59	P
210695_s_at	85.52	P
210697_at	9.95	A
210698_at	11.52	A
210699_at	16.08	A
210701_at	52.01	P
210702_s_at	16.37	A
210703_at	10.55	A
210704_at	17.38	A
210705_s_at	196.8	P
210706_s_at	151.29	P
210707_x_at	301.54	P
210708_x_at	39.32	A
210709_at	9.94	A
210710_at	95.43	P
210711_at	17.57	A
210712_at	12.55	P
210713_at	18.27	A
210714_at	26.87	A
210715_s_at	79.87	P
210716_s_at	166.87	P
210717_at	12.78	A
210718_s_at	21.36	A
210719_s_at	547.29	P
210720_s_at	136.14	P
210721_s_at	10.37	A
210722_at	12.64	A
210723_x_at	30.49	P
210724_at	18.19	A
210726_at	17.73	A
210727_at	19.16	A
210728_s_at	21.93	A
210729_at	10.07	A
210730_s_at	17.71	A
210731_s_at	29.72	M
210732_s_at	45.77	P
210733_at	263.99	P
210734_x_at	200.25	P
210735_s_at	25.29	A
210736_x_at	60.85	A
210737_at	84.03	A
210738_s_at	11.5	A
210739_x_at	20.47	A
210740_s_at	300.55	P
210741_at	13.36	A
210742_at	13.89	A
210743_s_at	14.55	A
210744_s_at	21.2	A
210745_at	18.31	A
210746_s_at	21.78	A
210747_at	20.05	A
210748_at	17.75	A
210749_x_at	320.99	P
210750_s_at	23.46	A
210751_s_at	31.76	A
210752_s_at	51.02	P
210753_s_at	20.42	A
210754_s_at	198.43	P
210755_at	12.29	A
210756_s_at	435.26	P
210757_x_at	886.65	P
210758_at	187.43	P
210759_s_at	2241.69	P
210760_x_at	49.62	A
210761_s_at	27.83	A
210762_s_at	1147.23	P
210763_x_at	47.54	A
210764_s_at	1828.05	P
210765_at	80	P
210766_s_at	2293.28	P
210767_at	17.71	P
210768_x_at	526.05	P
210769_at	42.02	A
210770_s_at	19.23	A
210771_at	15.22	A
210772_at	13.16	A
210773_s_at	22.19	A
210774_s_at	2236.69	P
210775_x_at	108.15	P
210776_x_at	775.41	P
210778_s_at	117.81	A
210779_x_at	264.01	P
210780_at	37.51	A
210781_x_at	44.03	A
210782_x_at	119.16	A
210783_x_at	45.94	A
210784_x_at	53.44	A
210785_s_at	35.38	P
210786_s_at	173.64	P
210787_s_at	64.9	P
210788_s_at	412.44	P
210789_x_at	65.31	A
210790_s_at	230.62	P
210791_s_at	54.51	A
210792_x_at	1098.77	P
210793_s_at	214.82	P
210794_s_at	59.76	A
210795_s_at	56.3	A
210796_x_at	18.42	A
210797_s_at	140.95	P
210798_x_at	59.48	A
210799_at	20.1	A
210800_at	9.55	A
210801_at	14.94	A
210802_s_at	300.08	P
210803_at	32.6	P
210804_x_at	22.72	M
210805_x_at	26.13	A
210806_at	18.35	A
210807_s_at	13.47	A
210808_s_at	28.67	A
210809_s_at	1946.64	P
210810_s_at	32.37	A
210811_s_at	136.84	P
210812_at	34.46	A
210813_s_at	137.09	P
210814_at	13.52	P
210815_s_at	13.21	A
210816_s_at	72.81	P
210817_s_at	771.41	P
210818_s_at	45.77	P
210819_x_at	54.34	M
210820_x_at	354.58	P
210821_x_at	559	P
210822_at	104.73	P
210823_s_at	50	A
210824_at	20.86	A
210825_s_at	1475	P
210826_x_at	276.19	P
210827_s_at	78.47	P
210828_s_at	49.43	A
210829_s_at	46.99	M
210830_s_at	423.17	P
210831_s_at	21.43	A
210832_x_at	15.31	A
210833_at	12.21	A
210834_s_at	14.32	A
210835_s_at	2221.23	P
210836_x_at	13.93	A
210837_s_at	12.31	A
210838_s_at	39.17	A
210839_s_at	15.21	A
210840_s_at	1115.83	P
210841_s_at	56.05	A
210842_at	18.57	A
210843_s_at	12.84	A
210844_x_at	3415.88	P
210845_s_at	254.54	P
210846_x_at	96.67	P
210847_x_at	36.13	A
210848_at	20.97	A
210849_s_at	317.69	P
210850_s_at	37.22	A
210852_s_at	121.56	P
210853_at	12.59	A
210854_x_at	166.91	P
210855_at	22.18	A
210858_x_at	171.59	P
210859_x_at	261.48	P
210861_s_at	12.02	A
210862_s_at	64.03	P
210864_x_at	81.75	P
210865_at	37.18	P
210866_s_at	28.67	A
210867_at	23.26	A
210868_s_at	140.48	P
210869_s_at	391.72	P
210870_s_at	31.85	P
210871_x_at	159.64	P
210872_x_at	20.53	A
210873_x_at	17.14	A
210874_s_at	81.35	A
210875_s_at	22.51	A
210876_at	59.5	P
210878_s_at	282.1	P
210879_s_at	159.03	P
210880_s_at	20.1	A
210881_s_at	22.67	A
210882_s_at	14.22	A
210883_x_at	51.66	A
210884_s_at	33.81	A
210885_s_at	26.66	A
210886_x_at	71.39	P
210887_s_at	77.03	A
210888_s_at	25.19	A
210889_s_at	21.89	A
210890_x_at	29.1	A
210891_s_at	1474.87	P
210892_s_at	256.2	P
210893_at	9.88	A
210894_s_at	52.62	P
210895_s_at	14.32	A
210896_s_at	1146.32	P
210904_s_at	384.96	P
210905_x_at	30.92	A
210906_x_at	11.28	A
210907_s_at	1547.73	P
210908_s_at	3335.66	P
210909_x_at	16.72	A
210910_s_at	50.57	P
210911_at	16.69	A
210912_x_at	42.38	P
210913_at	13.54	A
210914_at	13.47	A
210915_x_at	35.51	A
210916_s_at	369.78	P
210917_at	12.25	A
210918_at	15.67	A
210919_at	10.75	A
210920_x_at	19.43	A
210921_at	24.47	A
210922_at	20.46	A
210923_at	23.31	A
210924_at	50.43	A
210925_at	31.19	A
210926_at	137.3	P
210927_x_at	2222.05	P
210928_at	12.5	A
210929_s_at	16.32	A
210930_s_at	58.79	P
210931_at	10.38	A
210932_s_at	68.23	P
210933_s_at	351.11	P
210934_at	30.49	A
210935_s_at	518.87	P
210936_at	27.4	A
210937_s_at	14.43	A
210938_at	36.27	A
210939_s_at	21.36	A
210940_s_at	29.49	A
210941_at	13.41	A
210942_s_at	17.85	A
210943_s_at	50.34	P
210944_s_at	27	M
210945_at	21.23	P
210946_at	246.12	P
210947_s_at	157.33	P
210948_s_at	12.71	A
210949_s_at	4559.69	P
210950_s_at	1617.8	P
210951_x_at	355.87	P
210952_at	90.03	A
210953_at	14.2	A
210954_s_at	18.88	P
210955_at	46.08	A
210956_at	18.61	A
210957_s_at	16.21	A
210958_s_at	55.99	A
210959_s_at	163.2	P
210960_at	20.1	A
210961_s_at	22.43	A
210962_s_at	143.53	P
210963_s_at	51.63	P
210964_s_at	58.23	P
210965_x_at	15.98	A
210966_x_at	586.85	P
210967_x_at	37.18	A
210968_s_at	3083.37	P
210969_at	14.82	A
210970_s_at	313.23	P
210971_s_at	86.37	P
210972_x_at	31.8	A
210973_s_at	203.12	P
210974_s_at	191.41	P
210975_x_at	374.93	P
210976_s_at	830.5	P
210977_s_at	109.09	A
210978_s_at	3328.88	P
210979_at	13.61	A
210980_s_at	100.04	P
210981_s_at	146.81	P
210982_s_at	23.69	A
210983_s_at	1751.99	P
210984_x_at	120.99	A
210985_s_at	13.01	A
210986_s_at	5913.81	P
210987_x_at	3747.8	P
210988_s_at	138.31	P
210989_at	12.04	A
210990_s_at	65.19	A
210991_s_at	30.28	A
210992_x_at	26.7	A
210993_s_at	259.33	P
210994_x_at	80.79	P
210995_s_at	70.78	P
210996_s_at	697.4	P
210997_at	13.98	A
210998_s_at	22.93	A
210999_s_at	279.03	P
211000_s_at	141.03	P
211001_at	33.27	A
211002_s_at	29.71	A
211003_x_at	94.7	P
211004_s_at	159.14	P
211005_at	42.41	M
211006_s_at	17.71	A
211008_s_at	76.3	A
211009_s_at	255.14	P
211010_s_at	33.69	A
211011_at	23.1	A
211012_s_at	108.86	A
211013_x_at	125.53	P
211014_s_at	102.93	A
211015_s_at	1239.87	P
211016_x_at	945.91	P
211017_s_at	84.32	P
211018_at	22.05	A
211019_s_at	83.13	P
211020_at	16.65	A
211021_s_at	22.43	A
211022_s_at	42.97	P
211023_at	2181.14	P
211024_s_at	16.64	A
211025_x_at	2419.31	P
211026_s_at	83.13	P
211027_s_at	70.47	P
211028_s_at	85.54	A
211029_x_at	24.16	A
211030_s_at	37.6	A
211031_s_at	136.86	P
211032_at	10.91	A
211033_s_at	104.59	P
211034_s_at	98.07	P
211036_x_at	1389.23	P
211037_s_at	144.05	P
211038_s_at	591.15	P
211039_at	13.95	A
211040_x_at	747.59	P
211042_x_at	1026.51	P
