#ID_REF = 
#VALUE = linear expression value; rma
#ABS_CALL = MAS 5.0 absolute detection
ID_REF	VALUE	ABS_CALL
209769_s_at	90.66	A
209770_at	64.9	P
209771_x_at	464.64	P
209772_s_at	119.91	P
209773_s_at	4575.31	P
209774_x_at	23.96	A
209775_x_at	39.43	A
209776_s_at	74.51	P
209777_s_at	177.07	P
209778_at	69.58	P
209779_at	21.74	A
209780_at	487.66	P
209781_s_at	74.11	P
209782_s_at	45.87	P
209783_at	39.67	A
209784_s_at	309.05	P
209785_s_at	15.5	A
209786_at	670.05	P
209787_s_at	847.87	P
209788_s_at	400.44	P
209789_at	35.39	P
209790_s_at	125.58	P
209791_at	38.32	A
209792_s_at	19.29	A
209793_at	20.05	A
209794_at	30.13	A
209795_at	11.3	P
209796_s_at	727.61	P
209797_at	353.94	P
209798_at	263.78	P
209799_at	332.81	P
209800_at	33.27	A
209802_at	25.21	A
209803_s_at	1462.89	P
209804_at	88.79	M
209805_at	195.39	P
209806_at	1294.96	P
209807_s_at	45.53	A
209808_x_at	266.41	P
209810_at	43.96	A
209811_at	78.38	P
209812_x_at	119.42	A
209813_x_at	17.99	A
209814_at	342.76	P
209815_at	75.19	P
209816_at	12.9	A
209817_at	260.01	P
209818_s_at	146.08	P
209819_at	13.87	A
209820_s_at	216.06	P
209821_at	11.11	A
209822_s_at	77.49	P
209823_x_at	23.37	A
209824_s_at	100.32	P
209825_s_at	789.62	P
209826_at	124.9	P
209827_s_at	32.11	A
209828_s_at	18.54	A
209829_at	14.78	M
209830_s_at	18.98	A
209831_x_at	351.66	P
209832_s_at	332.4	P
209833_at	130.81	P
209834_at	248.71	P
209835_x_at	690.28	P
209836_x_at	1628.71	P
209837_at	132.83	P
209838_at	191.6	P
209839_at	13.57	A
209840_s_at	17.56	A
209841_s_at	18.7	A
209842_at	21.33	A
209843_s_at	74.04	A
209844_at	22.87	A
209845_at	223.31	P
209846_s_at	158.38	P
209847_at	12.08	A
209848_s_at	28.41	A
209849_s_at	577.98	P
209850_s_at	181.42	M
209851_at	27.37	A
209852_x_at	1140.04	P
209853_s_at	851.84	P
209854_s_at	16.22	A
209855_s_at	30.7	A
209856_x_at	233.91	P
209857_s_at	96.09	A
209858_x_at	131.79	P
209859_at	12.86	A
209860_s_at	950.92	P
209861_s_at	1409.9	P
209862_s_at	180.96	P
209863_s_at	15.4	A
209864_at	64.17	P
209865_at	85.8	P
209866_s_at	16.78	A
209867_s_at	24.52	A
209868_s_at	720.49	P
209869_at	17.25	A
209870_s_at	62.38	A
209871_s_at	26.76	A
209872_s_at	124.92	P
209873_s_at	215.84	P
209874_x_at	70.95	P
209875_s_at	14.65	A
209876_at	188.16	P
209877_at	25.57	A
209878_s_at	335.28	P
209879_at	36.45	A
209880_s_at	97.01	A
209881_s_at	70.58	A
209882_at	250.59	P
209883_at	16.46	A
209884_s_at	176.58	P
209885_at	88.79	A
209886_s_at	75.28	P
209887_at	20.18	A
209888_s_at	12.65	A
209889_at	60.68	A
209890_at	487.17	P
209891_at	287.65	P
209892_at	20.14	A
209893_s_at	34.35	A
209894_at	338.69	P
209895_at	672.75	P
209896_s_at	1027.04	P
209897_s_at	250.65	P
209898_x_at	178.14	P
209899_s_at	2012.18	P
209900_s_at	351.68	P
209901_x_at	24.91	A
209902_at	82.36	P
209903_s_at	193.16	P
209904_at	41.36	A
209905_at	19.18	A
209906_at	23.55	A
209907_s_at	52.43	P
209908_s_at	259.93	P
209909_s_at	454.87	P
209910_at	30.61	P
209911_x_at	349.11	P
209912_s_at	109.76	P
209913_x_at	89.26	P
209914_s_at	15.86	A
209915_s_at	11.55	A
209916_at	245.17	P
209917_s_at	49.26	P
209918_at	54.2	A
209919_x_at	50.11	A
209920_at	185.47	P
209921_at	273.43	P
209922_at	46.29	P
209923_s_at	200.56	P
209924_at	38.84	A
209925_at	55.88	P
209926_at	93.2	P
209927_s_at	286.69	P
209928_s_at	37.33	P
209929_s_at	345.75	P
209930_s_at	20.33	A
209931_s_at	81.2	P
209932_s_at	2546.08	P
209933_s_at	18.6	A
209934_s_at	193.15	P
209935_at	215.9	P
209936_at	43.96	P
209937_at	18.28	A
209938_at	58.85	P
209939_x_at	296.78	P
209940_at	117.32	P
209941_at	215.82	P
209942_x_at	16.7	A
209943_at	28.71	P
209944_at	742.22	P
209945_s_at	189.38	P
209946_at	232.14	P
209947_at	179.87	P
209948_at	24.04	A
209949_at	44.63	M
209950_s_at	29.6	A
209951_s_at	33.05	P
209952_s_at	46.6	A
209953_s_at	1096.64	P
209954_x_at	332.4	P
209955_s_at	16.37	A
209956_s_at	14.27	P
209957_s_at	73.62	A
209958_s_at	53.7	A
209959_at	37.35	A
209960_at	11.11	A
209961_s_at	29.47	A
209962_at	60.32	P
209963_s_at	47.73	P
209964_s_at	79.96	P
209965_s_at	112.13	P
209966_x_at	11.46	A
209967_s_at	79.96	P
209968_s_at	42.46	A
209969_s_at	187.05	P
209970_x_at	303.57	P
209971_x_at	1211.52	P
209972_s_at	51.66	P
209973_at	142.29	A
209974_s_at	2145.71	P
209975_at	16.09	A
209976_s_at	17.63	A
209977_at	17.89	A
209978_s_at	28.86	A
209979_at	66.09	A
209980_s_at	369.16	P
209981_at	47.73	A
209982_s_at	23.04	A
209983_s_at	35.33	A
209984_at	111.27	P
209985_s_at	20.28	A
209986_at	18.33	A
209987_s_at	13.8	A
209988_s_at	14.65	A
209989_at	96.1	P
209990_s_at	16.8	A
209991_x_at	26.52	A
209992_at	18.5	P
209993_at	39.69	P
209994_s_at	37.28	P
209995_s_at	23.03	A
209996_x_at	100.32	P
209997_x_at	146.57	P
209998_at	249.14	P
209999_x_at	33.29	A
210000_s_at	13.65	A
210001_s_at	47.86	P
210002_at	133.83	P
210004_at	371.88	P
210005_at	96.61	P
210006_at	173.87	P
210007_s_at	139.94	P
210008_s_at	159.32	P
210009_s_at	232.73	P
210010_s_at	571.09	P
210011_s_at	639.42	P
210012_s_at	69.52	P
210013_at	49.77	A
210014_x_at	871.37	P
210015_s_at	22.97	P
210016_at	12.8	A
210017_at	82.46	P
210018_x_at	300.08	P
210019_at	25.36	A
210020_x_at	22.87	A
210021_s_at	80.7	P
210022_at	246.32	M
210023_s_at	285.91	P
210024_s_at	1644.96	P
210025_s_at	101.76	A
210026_s_at	626.88	P
210027_s_at	2876.09	P
210028_s_at	334.14	P
210029_at	23.05	A
210030_at	30.07	A
210031_at	14.29	A
210032_s_at	14.3	A
210033_s_at	15.63	A
210034_s_at	21.12	P
210035_s_at	11.37	A
210036_s_at	32.33	A
210037_s_at	28.27	A
210038_at	17.18	A
210039_s_at	30.49	A
210040_at	17.96	M
210041_s_at	306.44	P
210042_s_at	147.42	P
210043_at	114.04	P
210044_s_at	58.03	A
210045_at	109.24	P
210046_s_at	661.98	P
210047_at	16.32	A
210048_at	198.88	P
210049_at	15.34	A
210050_at	24.77	P
210051_at	29.17	A
210052_s_at	2654.13	P
210053_at	234.12	P
210054_at	149.46	P
210055_at	12.25	A
210056_at	73.25	A
210057_at	36.4	P
210058_at	22.17	P
210059_s_at	16.43	A
210060_at	55.26	A
210061_at	41.25	P
210062_s_at	45.77	P
210063_at	152.96	P
210064_s_at	20.6	A
210065_s_at	21.89	A
210066_s_at	11.49	A
210067_at	11.75	A
210068_s_at	16	A
210069_at	76.99	P
210070_s_at	58.19	P
210072_at	27.09	A
210073_at	11.04	A
210074_at	711.91	P
210075_at	52.07	P
210076_x_at	674.45	P
210077_s_at	73.93	P
210078_s_at	21.83	A
210079_x_at	23.55	A
210080_x_at	26.76	A
210081_at	20.71	A
210082_at	27.88	A
210083_at	51.03	A
210084_x_at	37.77	A
210085_s_at	29.38	A
210086_at	107.76	A
210087_s_at	342.36	P
210088_x_at	34.4	P
210089_s_at	146.62	P
210090_at	24.38	A
210091_s_at	12.08	A
210092_at	489.48	P
210093_s_at	448.81	P
210094_s_at	493.39	P
210095_s_at	2413.68	P
210096_at	11.68	A
210097_s_at	1135.05	P
210098_s_at	24.35	P
210099_at	26.35	A
210100_s_at	50.94	A
210101_x_at	712.81	P
210102_at	38.95	P
210103_s_at	19.66	A
210104_at	502.63	P
210105_s_at	597.69	P
210106_at	62.66	A
210107_at	18.48	A
210108_at	12.5	A
210109_at	29.93	A
210110_x_at	728.32	P
210111_s_at	423.91	P
210112_at	150.31	P
210113_s_at	43.57	A
210114_at	73.84	P
210115_at	410.41	P
210116_at	17.46	A
210117_at	108.78	P
210118_s_at	17.87	A
210119_at	11.81	A
210120_s_at	425.84	P
210121_at	15.93	P
210122_at	21.75	A
210123_s_at	33.71	A
210124_x_at	137.55	P
210125_s_at	3255.07	P
210126_at	64.17	A
210127_at	54.04	P
210128_s_at	52.81	P
210129_s_at	46.5	A
210130_s_at	187.05	P
210131_x_at	1120.05	P
210132_at	83.92	A
210133_at	20.84	A
210134_x_at	25.53	A
210135_s_at	10.91	A
210136_at	118.92	P
210137_s_at	850.59	P
210138_at	242.14	P
210139_s_at	1091.5	P
210140_at	23.03	A
210141_s_at	23.91	A
210142_x_at	913.97	P
210143_at	49.26	A
210144_at	53.09	A
210145_at	11.87	A
210146_x_at	11.6	A
210147_at	10.45	A
210148_at	127.69	P
210149_s_at	4654.33	P
210150_s_at	186.44	P
210151_s_at	133.04	P
210152_at	16.89	P
210153_s_at	598.53	P
210154_at	372.16	P
210155_at	31.31	A
210156_s_at	1500.07	P
210157_at	45.64	A
210158_at	55.45	A
210159_s_at	24.43	A
210160_at	140.72	P
210161_at	57.24	A
210162_s_at	69.38	P
210163_at	10.95	A
210164_at	14.1	A
210165_at	39.55	A
210166_at	15.26	A
210167_s_at	33.2	A
210168_at	17.03	A
210169_at	23.44	A
210170_at	10.76	A
210171_s_at	13	A
210172_at	52.92	P
210173_at	47.92	P
210174_at	14.96	A
210175_at	176.59	P
210176_at	13.64	A
210177_at	53.31	A
210178_x_at	931.34	P
210179_at	14.96	A
210180_s_at	384.18	P
210181_s_at	17.87	A
210182_at	45.94	M
210183_x_at	3663.06	P
210184_at	20.05	A
210185_at	67.04	A
210186_s_at	885.84	P
210187_at	46.3	P
210188_at	120.91	P
210189_at	29.59	A
210190_at	41.67	A
210191_s_at	220.28	P
210192_at	20.08	A
210193_at	14.06	A
210194_at	10.18	A
210195_s_at	16.28	A
210196_s_at	14.71	A
210197_at	20.69	M
210198_s_at	14.65	M
210199_at	33.62	A
210200_at	110.68	P
210201_x_at	423.99	P
210202_s_at	402.82	P
210203_at	22.18	P
210204_s_at	27.85	P
210205_at	27.71	A
210206_s_at	261.6	P
210208_x_at	1544.65	P
210210_at	37.08	M
210211_s_at	5341.78	P
210212_x_at	441.27	P
210213_s_at	2516.98	P
210214_s_at	172.55	P
210215_at	25.56	A
210216_x_at	518.82	P
210218_s_at	55.88	P
210219_at	41.05	P
210220_at	558.12	P
210221_at	18.07	A
210222_s_at	15.69	A
210223_s_at	88.16	P
210224_at	64.2	P
210225_x_at	71.58	A
210226_at	46.29	A
210227_at	10.51	A
210228_at	73.16	A
210229_s_at	21.59	A
210230_at	161.88	P
210231_x_at	1934.22	P
210232_at	40.19	M
210233_at	102.39	P
210234_at	65.51	A
210235_s_at	229.82	P
210236_at	61.77	P
210237_at	40.14	A
210239_at	14.86	A
210240_s_at	86	P
210241_s_at	51.73	P
210242_x_at	144.15	P
210243_s_at	286.65	P
210244_at	29.48	A
210245_at	29.93	A
210246_s_at	30.5	A
210247_at	18.74	A
210248_at	24.98	A
210249_s_at	168.52	P
210250_x_at	1120.75	P
210251_s_at	80.15	P
210252_s_at	166.44	P
210253_at	94.11	P
210254_at	13.87	A
210255_at	27.15	P
210256_s_at	291.34	P
210257_x_at	793.06	P
210258_at	10.66	A
210259_s_at	18.48	A
210260_s_at	597.23	P
210261_at	16.88	A
210262_at	11.28	A
210263_at	46.91	A
210264_at	29.83	A
210265_x_at	34.53	A
210266_s_at	499.25	P
210267_at	16.77	P
210268_at	26.16	P
210269_s_at	131.53	M
210270_at	32.69	A
210271_at	20.17	A
210272_at	20.42	A
210273_at	34.65	P
210274_at	15.81	A
210275_s_at	1366.43	P
210276_s_at	372.98	P
210277_at	70.1	P
210278_s_at	73.04	P
210279_at	11.3	P
210280_at	23.55	A
210281_s_at	67.99	P
210282_at	11.41	A
210283_x_at	608.43	P
210284_s_at	464.89	P
210285_x_at	276.44	P
210286_s_at	48.06	P
210287_s_at	16.89	A
210288_at	30.93	A
210289_at	18.86	A
210290_at	30.93	P
210291_s_at	81.93	P
210292_s_at	12.01	A
210293_s_at	413.35	P
210294_at	53.7	A
210295_at	26.35	A
210296_s_at	452.36	P
210297_s_at	14.41	A
210298_x_at	493.56	P
210299_s_at	506.69	P
210300_at	40.14	A
210301_at	32.89	A
210302_s_at	12.11	A
210303_at	11.75	A
210304_at	25.49	A
210305_at	77.87	P
210306_at	57.78	P
210307_s_at	56.69	A
210309_at	54.52	A
210310_s_at	132.63	P
210311_at	51.78	P
210312_s_at	467.38	P
210313_at	46.98	A
210314_x_at	65.68	P
210315_at	20.82	P
210316_at	28.23	A
210317_s_at	1964.75	P
210318_at	32.06	A
210319_x_at	12.49	A
210320_s_at	158.81	P
210321_at	20.39	A
210322_x_at	49.98	P
210323_at	24.65	A
210324_at	21.15	A
210325_at	25.26	A
210326_at	25.47	A
210327_s_at	17.06	A
210328_at	24.82	A
210329_s_at	22.34	A
210330_at	10.9	A
210331_at	13.18	A
210332_at	38.65	A
210333_at	29.93	A
210334_x_at	1166.04	P
210335_at	17.89	A
210336_x_at	199.19	P
210337_s_at	1442.32	P
210338_s_at	8012.51	P
210339_s_at	40.14	A
210340_s_at	19.94	A
210341_at	13.21	A
210342_s_at	18.05	A
210343_s_at	38.37	A
210344_at	38.84	A
210345_s_at	34.14	A
210346_s_at	394.83	P
210347_s_at	18.48	A
210348_at	19.82	A
210349_at	13.29	A
210350_x_at	190	P
210352_at	14.76	A
210353_s_at	17.4	A
210354_at	13.23	A
210355_at	16.39	P
210356_x_at	14.23	A
210357_s_at	153.82	P
210358_x_at	129.61	P
210359_at	27.49	A
210360_s_at	15.22	P
210361_s_at	120.31	P
210362_x_at	132.61	P
210363_s_at	22.2	A
210364_at	40.87	A
210365_at	26.19	P
210366_at	11.91	A
210367_s_at	51.82	P
210368_at	14.52	M
210369_at	54.04	A
210370_s_at	17.06	A
210371_s_at	1323.93	P
210372_s_at	16.55	A
210373_at	62.66	A
210374_x_at	23.44	P
210375_at	10.54	A
210376_x_at	124.52	P
210377_at	15.48	A
210378_s_at	523.27	P
210379_s_at	131.05	P
210380_s_at	31.8	A
210381_s_at	24.63	A
210382_at	28.64	A
210383_at	10.92	A
210384_at	32.31	P
210385_s_at	142.32	P
210386_s_at	734.56	P
210387_at	46.56	P
210388_at	23.8	A
210389_x_at	211.2	P
210390_s_at	12.29	A
210391_at	26.96	A
210392_x_at	41.47	A
210393_at	22.77	A
210394_x_at	15.08	A
210395_x_at	42.01	P
210396_s_at	969.24	P
210397_at	26.28	A
210398_x_at	16.39	A
210399_x_at	59.35	A
210400_at	34.37	A
210401_at	51.59	A
210402_at	13.45	P
210403_s_at	12.12	A
210404_x_at	29.44	A
210405_x_at	375.33	P
210406_s_at	1157.77	P
210407_at	44.05	P
210408_s_at	22.64	A
210409_at	16.33	A
210410_s_at	79.47	P
210411_s_at	18.27	A
210412_at	14.03	A
210413_x_at	21.04	A
210414_at	40.14	A
210415_s_at	179.5	P
210416_s_at	153.58	P
210417_s_at	319.81	P
210418_s_at	956.39	P
210419_at	37.08	A
210420_at	31.93	A
210421_s_at	45.31	A
210422_x_at	67.61	A
210423_s_at	25.14	A
210424_s_at	94.59	P
210425_x_at	286.51	P
210426_x_at	12.4	A
210427_x_at	10099.47	P
210428_s_at	933.58	P
210429_at	12.74	A
210430_x_at	36.99	A
210431_at	56.26	A
210432_s_at	13.24	A
210433_at	25.01	A
210434_x_at	2128.01	P
210435_at	15.23	A
210436_at	23.25	P
210437_at	19.27	A
210438_x_at	799.51	P
210439_at	14.53	A
210440_s_at	28.95	P
210441_at	19.06	A
210442_at	33.47	A
210443_x_at	261.03	P
210444_at	21.56	A
210445_at	22.41	A
210446_at	46.37	A
210447_at	10.56	A
210448_s_at	128.6	P
210449_x_at	261.13	P
210450_at	13.5	A
210451_at	19.03	A
210452_x_at	30.49	A
210453_x_at	3708.14	P
210454_s_at	26.33	A
210455_at	84.52	P
210456_at	15.29	A
210457_x_at	108.81	P
210458_s_at	90.12	P
210459_at	32.72	A
210460_s_at	1769.96	P
210461_s_at	123.41	P
210462_at	14.07	A
210463_x_at	262.48	P
210464_at	11.1	A
210465_s_at	191.51	P
210466_s_at	3402.62	P
210467_x_at	12.08	A
210469_at	35.33	M
210470_x_at	2987.9	P
210471_s_at	15.85	A
210472_at	16.83	A
210473_s_at	258.94	P
210474_s_at	141.38	P
210475_at	29.3	A
210476_s_at	29.31	A
210477_x_at	56.94	M
210479_s_at	12.06	A
210480_s_at	87.43	P
210481_s_at	16.3	A
210482_x_at	70.59	A
210483_at	103.37	A
210484_s_at	47.26	M
210486_at	41.95	A
210487_at	25.44	A
210491_at	17.49	A
210492_at	13.24	A
210493_s_at	18.29	A
210495_x_at	7904.12	P
210496_at	13.73	A
210497_x_at	28.37	A
210498_at	11.42	A
210499_s_at	95.1	P
210500_at	15.67	A
210501_x_at	1879.83	P
210502_s_at	549.87	P
210503_at	13.6	A
210504_at	20.96	A
210505_at	14.94	A
210506_at	15.46	A
210507_s_at	23.45	A
210508_s_at	25.04	A
210510_s_at	133.46	P
210511_s_at	122.86	P
210512_s_at	185.77	P
210513_s_at	82.5	P
210514_x_at	446.92	P
210515_at	63.59	A
210516_at	12.13	A
210517_s_at	1586.16	P
210518_at	17.17	A
210519_s_at	3384.48	P
210520_at	17.66	A
210521_s_at	12.09	A
210523_at	14.62	A
210524_x_at	262.1	P
210525_x_at	10.34	A
210527_x_at	188.87	P
210528_at	14.48	A
210529_s_at	360.66	P
210530_s_at	73.3	P
210531_at	38.55	P
210532_s_at	2477.96	P
210533_at	10.92	A
210534_s_at	223.63	P
210535_at	36.77	A
210536_s_at	13.42	A
210537_s_at	73.23	M
210538_s_at	22.28	M
210539_at	33.12	A
210540_s_at	214.22	P
210541_s_at	448.91	P
210542_s_at	24.63	A
210543_s_at	718.48	P
210544_s_at	177.8	P
210545_at	23.2	A
210546_x_at	33.57	A
210547_x_at	41.16	A
210548_at	14.39	A
210549_s_at	13.38	A
210550_s_at	24.38	A
210551_s_at	24.36	A
210552_s_at	31.96	P
210553_x_at	23.43	A
210554_s_at	1841.47	P
210555_s_at	396.78	P
210556_at	16.47	A
210557_x_at	41.36	A
210558_at	10.54	A
210559_s_at	1851.86	P
210560_at	37.77	A
210561_s_at	723.97	P
210562_at	12.39	A
210563_x_at	256.67	P
210564_x_at	61.35	P
210565_at	46.95	A
210567_s_at	427.92	P
210568_s_at	474.59	P
210569_s_at	17.89	A
210570_x_at	288.39	P
210571_s_at	15.17	A
210572_at	11.44	A
210573_s_at	242.52	P
210574_s_at	1368.55	P
210575_at	17.88	A
210576_at	17.23	A
210577_at	31.07	A
210578_at	16.74	A
210579_s_at	21.67	A
210580_x_at	803.2	P
210581_x_at	67.56	P
210582_s_at	137.8	P
210583_at	36.98	A
210584_s_at	14.29	A
210585_s_at	96.15	M
210586_x_at	33.12	A
210587_at	12.86	A
210588_x_at	1232.3	P
210589_s_at	445.34	P
210592_s_at	560.42	P
210593_at	30.89	P
210594_x_at	480.69	P
210595_at	13.29	A
210596_at	249.09	P
210597_x_at	111.62	A
210598_at	18.98	P
210599_at	18.07	A
210600_s_at	9.65	A
210601_at	36.03	A
210602_s_at	22.08	A
210603_at	15.89	A
210604_at	16.68	A
210605_s_at	153.09	P
210606_x_at	24.63	A
210607_at	29.93	P
210608_s_at	28.71	P
210609_s_at	407.78	P
210610_at	33.21	A
210611_s_at	10.69	A
210612_s_at	183.42	P
210613_s_at	385.96	P
210614_at	13.4	A
210615_at	17.17	A
210616_s_at	784.11	P
210617_at	18.72	A
210618_at	74.48	A
210619_s_at	29.8	A
210620_s_at	217.5	P
210621_s_at	413.38	P
210622_x_at	240.72	P
210623_at	59.26	P
210624_s_at	337.49	P
210625_s_at	256.61	P
210626_at	37.77	A
210627_s_at	259.16	P
210628_x_at	66.12	A
210629_x_at	23.68	A
210630_s_at	28.08	P
210631_at	26.64	P
210632_s_at	23.42	A
210633_x_at	1059.73	P
210634_at	14.4	A
210635_s_at	85.68	P
210636_at	24.26	M
210637_at	25.38	A
210638_s_at	762.6	P
210639_s_at	309.15	P
210640_s_at	63.84	P
210641_at	12.43	A
210642_at	26.13	A
210643_at	12.55	A
210644_s_at	19.81	A
210645_s_at	739.83	P
210646_x_at	9051.17	P
210647_x_at	65.51	P
210648_x_at	3466.1	P
210649_s_at	300.05	P
210650_s_at	15.06	P
210651_s_at	174.05	P
210652_s_at	18.06	A
210653_s_at	129.03	P
210654_at	71.2	A
210655_s_at	193.25	P
210656_at	20.96	P
210657_s_at	72.68	P
210658_s_at	466.01	P
210659_at	20.32	A
210660_at	13.5	A
210661_at	10.75	A
210662_at	12.26	A
210663_s_at	21.34	A
210664_s_at	1231.45	P
210665_at	204.74	P
210666_at	51.12	A
210667_s_at	240.2	P
210669_at	26.11	P
210670_at	18.93	A
210671_x_at	83.37	P
210672_s_at	171.68	P
210673_x_at	36.12	A
210674_s_at	10.94	A
210675_s_at	10.42	A
210676_x_at	226.86	P
210677_at	28.71	A
210678_s_at	302.19	P
210679_x_at	126.02	P
210680_s_at	46.5	A
210681_s_at	232.23	P
210682_at	16.9	A
210683_at	17.16	A
210684_s_at	67.56	A
210685_s_at	139.72	P
210686_x_at	385.73	P
210687_at	19.41	A
210688_s_at	32.9	P
210689_at	21.83	A
210690_at	10.24	A
210691_s_at	894.78	P
210692_s_at	359.68	P
210693_at	151.26	P
210694_s_at	65.51	P
210695_s_at	84.44	P
210697_at	9.12	A
210698_at	10.95	A
210699_at	13.51	A
210701_at	82.68	P
210702_s_at	16.95	A
210703_at	11	A
210704_at	21.51	A
210705_s_at	165.5	P
210706_s_at	149.56	P
210707_x_at	293.62	P
210708_x_at	44.78	A
210709_at	11.57	A
210710_at	71.82	P
210711_at	16.94	A
210712_at	12.6	A
210713_at	17.04	M
210714_at	26.76	A
210715_s_at	71.25	A
210716_s_at	156.51	P
210717_at	13.64	P
210718_s_at	21.36	A
210719_s_at	556.83	P
210720_s_at	162.61	P
210721_s_at	12.07	A
210722_at	13.03	A
210723_x_at	28.52	P
210724_at	15.47	A
210726_at	20.38	A
210727_at	21.22	A
210728_s_at	19.92	A
210729_at	11.07	A
210730_s_at	18.48	A
210731_s_at	25.62	P
210732_s_at	49.85	P
210733_at	237.04	P
210734_x_at	266.58	P
210735_s_at	27.71	P
210736_x_at	61.79	A
210737_at	71.57	A
210738_s_at	11.5	A
210739_x_at	19.15	A
210740_s_at	323.36	P
210741_at	12.5	A
210742_at	13.3	A
210743_s_at	15.41	A
210744_s_at	20.96	A
210745_at	17.32	A
210746_s_at	23.55	A
210747_at	24.06	A
210748_at	16.22	A
210749_x_at	370.66	P
210750_s_at	24.99	A
210751_s_at	29.93	A
210752_s_at	38.62	A
210753_s_at	19.59	A
210754_s_at	214.62	P
210755_at	11.67	A
210756_s_at	594.77	P
210757_x_at	895.97	P
210758_at	229.35	P
210759_s_at	1922.59	P
210760_x_at	49.62	M
210761_s_at	28.38	A
210762_s_at	1270.79	P
210763_x_at	53.4	A
210764_s_at	2314.5	P
210765_at	76.99	P
210766_s_at	2149.35	P
210767_at	16.85	A
210768_x_at	432.5	P
210769_at	35.48	A
210770_s_at	18.23	A
210771_at	16.4	P
210772_at	12.41	A
210773_s_at	19.82	A
210774_s_at	2160.78	P
210775_x_at	101.41	P
210776_x_at	812.78	P
210778_s_at	121.32	A
210779_x_at	194.96	P
210780_at	36.34	A
210781_x_at	38.57	A
210782_x_at	100.32	A
210783_x_at	40.62	A
210784_x_at	54.52	A
210785_s_at	35.33	P
210786_s_at	240.57	P
210787_s_at	105.95	P
210788_s_at	348.14	P
210789_x_at	60.28	A
210790_s_at	289.69	P
210791_s_at	61.22	P
210792_x_at	964.89	P
210793_s_at	199.43	P
210794_s_at	55.11	A
210795_s_at	43.8	A
210796_x_at	19.41	A
210797_s_at	116.47	P
210798_x_at	50.43	A
210799_at	19.16	A
210800_at	9.97	A
210801_at	13.14	A
210802_s_at	269.25	P
210803_at	30.56	P
210804_x_at	28.31	A
210805_x_at	33.23	A
210806_at	17.36	A
210807_s_at	13.16	A
210808_s_at	25.85	A
210809_s_at	1935.32	P
210810_s_at	20.81	A
210811_s_at	109.14	P
210812_at	30.57	A
210813_s_at	117.16	P
210814_at	11.55	A
210815_s_at	15.86	A
210816_s_at	74.13	P
210817_s_at	721.45	P
210818_s_at	51.66	P
210819_x_at	55.79	M
210820_x_at	321.84	P
210821_x_at	529.6	P
210822_at	106.39	P
210823_s_at	60.6	A
210824_at	20.05	A
210825_s_at	1939.92	P
210826_x_at	253	P
210827_s_at	67.77	A
210828_s_at	72.11	P
210829_s_at	41.23	P
210830_s_at	374.63	P
210831_s_at	25.55	A
210832_x_at	13.84	A
210833_at	13.13	A
210834_s_at	13.22	A
210835_s_at	2120.12	P
210836_x_at	14.7	A
210837_s_at	13.09	P
210838_s_at	40.5	A
210839_s_at	15.21	A
210840_s_at	1065.58	P
210841_s_at	53.91	A
210842_at	16.39	A
210843_s_at	12.53	A
210844_x_at	3394.89	P
210845_s_at	203.41	P
210846_x_at	103.4	P
210847_x_at	37.07	A
210848_at	19.88	P
210849_s_at	304.08	P
210850_s_at	50.57	P
210852_s_at	103.76	P
210853_at	12.82	A
210854_x_at	292.98	P
210855_at	31.32	A
210858_x_at	228.57	P
210859_x_at	250.8	P
210861_s_at	11.44	A
210862_s_at	71.75	P
210864_x_at	65.67	P
210865_at	32.28	A
210866_s_at	51.34	P
210867_at	23.83	A
210868_s_at	132.68	P
210869_s_at	425.87	P
210870_s_at	22.9	A
210871_x_at	115.03	P
210872_x_at	20.1	A
210873_x_at	18.04	A
210874_s_at	90.12	A
210875_s_at	25	P
210876_at	57.77	M
210878_s_at	386.51	P
210879_s_at	161.57	P
210880_s_at	22.5	A
210881_s_at	22.72	A
210882_s_at	15.15	A
210883_x_at	53.12	A
210884_s_at	29	A
210885_s_at	29.52	A
210886_x_at	55.73	P
210887_s_at	89.06	A
210888_s_at	21.71	A
210889_s_at	21.42	A
210890_x_at	21.48	A
210891_s_at	1438.57	P
210892_s_at	362.75	P
210893_at	9.4	A
210894_s_at	79.01	P
210895_s_at	13.03	A
210896_s_at	1287.73	P
210904_s_at	333.96	P
210905_x_at	30.86	A
210906_x_at	12.73	A
210907_s_at	1433.73	P
210908_s_at	2710.02	P
210909_x_at	16.76	A
210910_s_at	57.81	P
210911_at	17.27	A
210912_x_at	41.4	P
210913_at	15.24	A
210914_at	12.21	A
210915_x_at	32.34	A
210916_s_at	484.14	P
210917_at	11.35	A
210918_at	15.35	A
210919_at	10.23	A
210920_x_at	18.05	A
210921_at	23.49	A
210922_at	19.36	A
210923_at	20.96	A
210924_at	41.43	A
210925_at	35.84	A
210926_at	159.32	P
210927_x_at	1890.09	P
210928_at	11.86	A
210929_s_at	18.27	A
210930_s_at	117.87	P
210931_at	11.64	A
210932_s_at	79.33	P
210933_s_at	834.51	P
210934_at	25.86	A
210935_s_at	653.55	P
210936_at	21.83	A
210937_s_at	15.45	A
210938_at	31.14	A
210939_s_at	20.57	A
210940_s_at	26.83	A
210941_at	13.63	A
210942_s_at	21.83	P
210943_s_at	59.72	P
210944_s_at	23.86	A
210945_at	18.45	P
210946_at	224	P
210947_s_at	149.33	P
210948_s_at	13.5	A
210949_s_at	4735.17	P
