Reaction ID,Confidence Score
BGLYFm,2
PHACCOAGLYACm,4
PHEACGLYsec,2
ACHOMtm,3
ACHOMte,3
EX_alaarggly_e,0
EX_pheacgly_e,0
EX_bz_e,0
EX_alaglylys_e,0
NORMETEt,2
EX_hisargser_e,0
EX_hiscyscys_e,0
EX_alahisala_e,0
EX_hisglu_e,0
C05300t,2
RETINALt,2
1MNCAMt,2
EX_hisglugln_e,0
EX_hislysala_e,0
EX_hislysglu_e,0
EX_C05300_e,0
EX_argalaala_e,0
EX_retinal_e,0
EX_1mncam_e,0
EX_progly_e,0
EX_dhbpt_e,0
EX_hislysthr_e,0
EX_hislysval_e,0
EX_hismetgln_e,0
EX_hisphearg_e,0
EX_hisprolys_e,0
EX_histrphis_e,0
EX_ileargile_e,0
EX_argalaphe_e,0
EX_ileasp_e,0
EX_ileprolys_e,0
EX_prolyspro_e,0
EX_prophe_e,0
EX_argalathr_e,0
EX_proproarg_e,0
EX_propropro_e,0
EX_leuasnasp_e,0
EX_leuasplys_e,0
EX_protrplys_e,0
EX_provalgln_e,0
EX_leuleutrp_e,0
EX_argarg_e,0
EX_leuproarg_e,0
EX_leusertrp_e,0
EX_serlyshis_e,0
EX_thrglntyr_e,0
EX_thrphearg_e,0
EX_thrserarg_e,0
EX_leutrp_e,0
EX_thrthrarg_e,0
EX_leuval_e,0
EX_thrtyrmet_e,0
EX_lysargleu_e,0
EX_argarglys_e,0
EX_lyscyshis_e,0
EX_lysglnphe_e,0
EX_lystrparg_e,0
EX_lysvalphe_e,0
EX_trpargala_e,0
EX_trpglngln_e,0
EX_trpglugly_e,0
EX_trpglupro_e,0
EX_trpglyleu_e,0
EX_trpglyphe_e,0
EX_trpilelys_e,0
EX_trpiletrp_e,0
EX_trpleuval_e,0
EX_metglntyr_e,0
EX_metphearg_e,0
EX_pheasnmet_e,0
EX_pheasp_e,0
EX_pheleuasp_e,0
EX_pheleuhis_e,0
EX_trplys_e,0
EX_trpmetval_e,0
EX_trptyrgln_e,0
EX_phelyspro_e,0
EX_phephethr_e,0
EX_pheproarg_e,0
EX_trptyrtyr_e,0
EX_phesertrp_e,0
EX_tyrargser_e,0
EX_argcysgly_e,0
EX_tyrcysthr_e,0
EX_tyrleuarg_e,0
EX_tyrphetyr_e,0
EX_tyrthr_e,0
EX_tyrtrpphe_e,0
EX_tyrtyr_e,0
EX_tyrvalmet_e,0
EX_valarggly_e,0
EX_valhisasn_e,0
EX_valphearg_e,0
EX_valprotrp_e,0
EX_valserarg_e,0
EX_phetyrgln_e,0
EX_phetyrlys_e,0
EX_proargcys_e,0
EX_proasncys_e,0
EX_proglnpro_e,0
EX_prohis_e,0
EX_prohistyr_e,0
ALAGLYLYSt,2
ALALYSTHRt,2
ARGALAALAt,2
ARGALAPHEt,2
ARGALATHRt,2
ARGARGt,2
ARGARGLYSt,2
ARGARGMETt,2
ARGCYSSERt,2
ARGGLUPROt,2
ARGHISTHRt,2
ARGPROMETt,2
ARGPROTHRt,2
GLNPROGLUt,2
GLNTRPGLUt,2
GLNTYRLEUt,2
GLUARGLEUt,2
GLUASNLEUt,2
GLUGLUt,2
GLUILELYSt,2
GLUMETt,2
GLUMETHISt,2
ASNASNARGt,2
ASPALAARGt,2
ASPASNGLUt,2
ASPGLUPROt,2
ASPGLUTRPt,2
ASPHISCYSt,2
ASPHISPROt,2
ASPLYSGLUt,2
ASPLYSHISt,2
GLUTHRLYSt,2
GLYVALHISt,2
HISASPt,2
HISGLNALAt,2
HISGLYLYSt,2
HISLYSALAt,2
HISLYSILEt,2
ASPMETASPt,2
ASPPROLYSt,2
ASPVALASNt,2
CYSASNMETt,2
HISLYSVALt,2
EX_argglupro_e,0
HISMETt,2
CYSASPPHEt,2
CYSGLUHISt,2
CYSGLUTRPt,2
CYSLEUTHRt,2
EX_argglygly_e,0
CYSSERMETt,2
EX_argphearg_e,0
ILEASNHISt,2
ILEGLYARGt,2
ILEPROLYSt,2
ILESERARGt,2
LEUASNASPt,2
LEUASPLYSt,2
LEUPROt,2
GLNHISLYSt,2
EX_argpromet_e,0
LEUPROARGt,2
LEUTRPt,2
EX_argprothr_e,0
LEUTRPARGt,2
LEUVALt,2
EX_argtyrval_e,0
LYSARGLEUt,2
EX_argvalcys_e,0
SERTRPHISt,2
LYSGLNPHEt,2
EX_argvaltrp_e,0
LYSGLUGLUt,2
LYSLYSLYSt,2
LYSTYRILEt,2
THRHISHISt,2
EX_asnasnarg_e,0
THRILEARGt,2
THRPHEARGt,2
LYSVALPHEt,2
METARGLEUt,2
METGLNTYRt,2
THRSERARGt,2
THRTYRMETt,2
TRPARGALAt,2
METGLYARGt,2
TRPASPASPt,2
TRPGLNGLNt,2
TRPGLUGLYt,2
TRPGLULEUt,2
TRPGLUTYRt,2
METTRPPHEt,2
PHEASNMETt,2
PHEASPt,2
PHELEUt,2
PHELEUASPt,2
PHELEUHISt,2
TRPGLYPHEt,2
TRPGLYVALt,2
TRPILETRPt,2
PHELYSALAt,2
PHELYSPROt,2
EX_asncyscys_e,0
PHEPHEASNt,2
PHEPHETHRt,2
TRPLEUVALt,2
TRPMETARGt,2
TRPPHEt,2
TRPPROLEUt,2
TRPSERTYRt,2
PHETHRLYSt,2
PHETYRGLNt,2
PROARGASPt,2
PROASNCYSt,2
TRPTHRILEt,2
TRPTHRTYRt,2
TRPTYRGLNt,2
PROGLNPROt,2
PROHISt,2
PROHISTYRt,2
PROLEUARGt,2
PROLYSPROt,2
TRPVALASPt,2
TYRALAt,2
TYRASPARGt,2
TYRGLUt,2
TYRLEUARGt,2
TYRPHETYRt,2
PROPROPROt,2
PROTRPTHRt,2
SERARGTRPt,2
TYRVALMETt,2
SERLYSHISt,2
VALARGGLYt,2
EX_asnpheasp_e,0
VALHISASNt,2
EX_asnphecys_e,0
VALLYSTYRt,2
EX_asntyrthr_e,0
VALPROTRPt,2
GLYLYSPHEr,2
VALTRPPHEt,2
EX_aspglu_e,0
VALVALt,2
ALAARGCYSr,2
GLYTYRLYSr,2
GLYVALHISr,2
HISGLUr,2
HISGLUGLNr,2
HISHISLYSr,2
ALAARGGLYr,2
ALAASNLEUr,2
ALAGLYLYSr,2
ALAHISALAr,2
ARGALAALAr,2
ARGALATHRr,2
HISLYSILEr,2
HISLYSTHRr,2
HISLYSVALr,2
HISMETGLNr,2
HISTRPHISr,2
ILEARGILEr,2
ILEGLNGLUr,2
ILEGLYARGr,2
ILEPROLYSr,2
ILETRPTYRr,2
ARGARGLYSr,2
ARGARGMETr,2
ARGLEUPHEr,2
ARGPHEARGr,2
LEUASPLYSr,2
LEULEUTRPr,2
ARGPROMETr,2
LEUPROr,2
LEUPROARGr,2
ARGPROTHRr,2
ARGVALCYSr,2
EX_aspglupro_e,0
ASNASNARGr,2
ASPALAARGr,2
LEUSERTRPr,2
LEUTYRTYRr,2
LYSCYSHISr,2
LYSLYSLYSr,2
ASPGLUPROr,2
ASPGLUTRPr,2
LYSTRPARGr,2
LYSVALPHEr,2
METASNTYRr,2
METPHEARGr,2
ASPHISCYSr,2
ASPHISPROr,2
ASPLYSGLUr,2
ASPMETASPr,2
ASPPROLYSr,2
ASPVALASNr,2
CYSASNMETr,2
PHELEUr,2
PHELEUASPr,2
PHELEUHISr,2
PHELYSALAr,2
PHELYSPROr,2
CYSASPPHEr,2
CYSCYSr,2
EX_asphiscys_e,0
CYSGLUTRPr,2
CYSLEUTHRr,2
CYSSERMETr,2
PHEPHETHRr,2
PHEPROARGr,2
PHESERTRPr,2
PROARGCYSr,2
CYSTYRASNr,2
GLNASNGLNr,2
PROGLNPROr,2
GLNLYSLYSr,2
PROHISr,2
EX_aspvalasn_e,0
PROHISTYRr,2
PROLEUARGr,2
GLNLYSTRPr,2
GLUASNLEUr,2
GLUGLUr,2
GLUILELYSr,2
GLULEUr,2
GLUMETr,2
GLUTHRLYSr,2
PROLYSPROr,2
PROPHEr,2
PROPROARGr,2
PROPROPROr,2
PROTRPTHRr,2
PROVALGLNr,2
EX_cyssermet_e,0
EX_cystyrasn_e,0
PCHOLN281_HSte,2
ACRNtr,2
EX_glnasngln_e,0
ODECRNtr,2
PMTCRNtr,2
XOLEST183tl,2
SERCYSARGr,2
SERGLYGLUr,2
SERLYSHISr,2
SERTRPHISr,2
THRASNTYRr,2
THRGLNTYRr,2
THRILEARGr,2
PHEACGLYtm,2
HXAt1,2
HXAt2,2
THRMETARGr,2
THRTYRMETr,2
HXAt3,2
EX_hxa_e,0
TTDCEAc,2
PACCOALm,2
PACALDtm,2
TRPALAPROr,2
TRPGLUTYRr,2
TRPGLYVALr,2
TRPILETRPr,2
TRPLEUVALr,2
TRPLYSr,2
TRPMETARGr,2
BZtm,2
TRPPHEr,2
EX_glnhislys_e,0
TRPPROVALr,2
TRPSERTYRr,2
TRPTHRILEr,2
TRPTYRGLNr,2
EX_glnproglu_e,0
PA_HStm,4
EX_gluargleu_e,0
FldAct,3
TYRALAr,2
TYRARGSERr,2
TYRCYSTHRr,2
TYRGLUr,2
MMALtm,4
EX_gluasnleu_e,0
PGPP_hsc,3
CE2512te,4
TYRTYRr,2
TYRVALMETr,2
VALLEUPHEr,2
VALPROTRPr,2
r2514m,4
EX_gluthrlys_e,0
VALTRPVALr,2
EX_glutrpala_e,0
TRPGLYASPr,2
HOMOVALte,3
FAS180,4
5AOPt2,4
ACNAMt2,4
CORE5t,4
EX_glyhisasn_e,0
CORE8t,4
ARGt5r,1
EX_glylyscys_e,0
CA2t,1
SK_adprbp_c,0
EX_glylysphe_e,0
SK_bandmt_c,0
SK_for_c,0
EX_glyvalhis_e,0
SK_mi1345p_c,0
SK_mi134p_c,0
SK_mi145p_c,0
DM_pchol_hs_c,0
ETHAt,0
SK_crvnc_c,0
r2444,1
LPAMt,1
EX_acgal_e,0
EX_acnam_e,0
EX_pcreat_e,0
EX_HC00342_e,0
EX_CE2934_e,0
HCYSte,1
PPPGO,4
SPRMt2i,1
THMMPtrbc,4
THMtrbc,4
UNK3,4
ACNAMtr,4
3HMPtm,3
SK_doco13ecoa_c,0
ACGLUtm,1
LPAMtm,1
r2535m,1
AMPTASECG,1
ARGN,4
CE2934t,1
ASP1DC,1
ESTR2r,1
ASPTA,4
SK_fad_c,0
PGLYCtm,1
SK_25hvitd2_c,0
SK_9_cis_retfa_c,0
SK_glygn2_c,0
SK_HC02193_c,0
BPNT,4
SK_lnlc_c,0
SK_HC02195_c,0
SK_HC02197_c,0
SK_HC02198_c,0
SK_Tyr_ggn_c,0
DM_avite1_c,0
SK_btn_c,0
SK_c226coa_c,0
BUTt2r,4
CPPPGO,2
SK_lnlccoa_c,0
CTPS1,2
CTPS2,4
SK_lnlncgcoa_c,0
CYSTGL,4
CYSTS,4
FPGS7_1,4
SK_nad_c,0
SK_pmtcoa_c,0
CYTDt2,0
SK_pydx_c,0
DHFR,2
DHORTS,4
SK_pydxn_c,0
DHPR,4
G5SADs,2
SK_retinol_c,0
DMATT,2
SK_tag_hs_c,0
DTMPK,4
DURIPP,4
SK_tchola_c,0
DUTPDP,3
SK_tdechola_c,0
EX_acac_e,0
GALUi,0
EX_adn_e,0
GK1,4
SK_thf_c,0
GLYLEUHYDROc,4
GLYPROPRO1c,4
EX_asp__L_e,0
EX_but_e,0
EX_din_e,0
EX_fe2_e,0
EX_fe3_e,0
EX_gal_e,0
EX_glu__L_e,0
EX_glyb_e,0
GRTT,2
GUAPRT,4
HCO3E,0
EX_h2o_e,0
EX_ins_e,0
EX_k_e,0
EX_lac__L_e,0
H2Ot,4
EX_leu__L_e,0
SK_tmndnc_c,0
EX_lys__L_e,0
EX_mal__L_e,0
EX_o2_e,0
HMBS,2
IMPD,4
LEUTA,4
EX_orn_e,0
EX_pi_e,0
MAN1PT2,0
SK_tmndnccoa_c,0
EX_ribflv_e,0
SK_vitd3_c,0
EX_succ_e,0
EX_thymd_e,0
EX_urea_e,0
EX_uri_e,0
NDPK2,4
NDPK4,4
NDPK6,4
UDPG4E,0
NNATr,4
DXTRNt,2
O2t,1
OMPDC,4
EX_dxtrn_e,0
PGM,0
UREAt,4
PGMT,0
DHCHOLESTANATEATP,3
PIt2r,4
PNTK,4
URIDK2r,3
DHCHOLESTANATEt,3
VALTA,4
SERD_L,0
PPBNGS,4
PROD2,2
PROt2r,2
ASNN,0
r0220_1,0
EX_dhcholestanate_e,0
r0318,0
PRPPS,0
PTPATi,4
DADK,0
r0398,0
r0422,0
PPM2,0
PUNP1,4
PUNP3,4
SK_dhcholestanate_c,0
PUNP5,4
ACCOAC,4
THCHOLSTOICATP,3
EX_pnto__R_e,0
EX_gly_e,0
PUNP6,4
PUNP7,4
RNDR2,2
RNDR3,4
RNDR4,2
GLYt2r,2
EX_cys__L_e,0
EX_thr__L_e,0
RPE,0
EX_gln__L_e,0
EX_thcholstoic_e,0
EX_phe__L_e,0
EX_tyr__L_e,0
NTD2,4
TALA,0
THMDt2,0
NTD10,2
EX_arg__L_e,0
THRS,2
TKT1,0
EX_for_e,0
EX_nac_e,0
EX_ind3ac_e,0
EX_nh4_e,0
NH4t,4
SK_thcholstoic_c,0
EX_ac_e,0
RBK,2
XOL7AONEATP,3
ADNK1,4
TMDPK,4
TPI,0
EX_xol7aone_e,0
SK_xol7aone_c,0
GCALDD,2
SK_xoldiolone_c,0
ACYP,2
UAG4Ei,2
7KILTCHOLATP,3
UAGDP,4
NADN,2
AICART,4
ALDD2x,0
AMANK,4
SK_dchac_c,0
ARGSL,4
SK_CE1273_c,0
CITL,0
MDH,0
CSND,2
CYTK1,4
MI1PP,4
MI4PP,4
DRBK,2
ACACT1r,0
EX_drib_e,0
NT5C,4
EX_fru_e,0
ACCOAL,4
EX_glyc_e,0
ACONT,0
NMNHYD,1
OAADC,4
PFK,2
ACS,4
PRFGS,4
ADNt2,0
PYDXNK,4
PYK,0
EX_man_e,0
THRD_L,4
TMDS,4
EX_ptrc_e,0
EX_rib__D_e,0
AHCi,4
EX_spmd_e,0
GALT,0
GLYK,4
GND,4
XYLt,4
GLYALDDr,0
MTHFR2,0
ARGORNt7,0
EX_pydxn_e,0
PYDXNtr,2
EX_pydx_e,0
EX_pydam_e,0
PYDAMtr,2
EX_arab__L_e,0
EX_gam_e,0
EX_pyr_e,0
IMACTD,2
IMPC,4
IZPN,4
PYRt2,4
EX_4abut_e,0
ACGAM2E,4
EX_btn_e,0
EX_ade_e,0
EX_etoh_e,0
ABUTt2r,2
ETOHt,4
EX_acald_e,0
MVLACte,3
TIGGLYte,3
OBDHc,2
3OHGLUTACm,3
3OHGLUTACOAT3t,3
THMt3,4
FTCD,3
GLUTACOAm,3
GLUTCONm,3
EX_taur_e,0
3HIVAcm,3
EX_tym_e,0
3HIVActe,3
3HADICOAx,4
3HADPACx,3
3HADPACtxc,3
3HADPACte,3
EX_3hadpac_e,0
3OHSEBCOAx,4
PAFABCt,4
PAILR_HSSECt,3
PCHLN225_HSABCt,4
PCHOL2LINL_HSABCt,4
PCHOL2OLE_HSABCt,4
PCHOL2STE_HSABCt,4
PCHOLDOC_HSABCt,4
PCHOLEIC_HSABCt,4
PCHOLET_HSABCt,4
3OHSUBACx,3
5OHHEXAc,3
5OHHEXAte,3
PCHOLLINL_HSABCt,4
EX_ethmalac_e,0
PCHOLN183_HSABCt,4
HEXGLYte,3
EX_hexgly_e,0
METHSUCC,3
PCHOLN203_HSABCt,4
PCHOLN224_HSABCt,4
PCHOLN225_HSABCt,4
PCHOLN2254_HSABCt,4
PCHOLOLE_HSABCt,4
PCHOLPALME_HSABCt,4
PE14_HSABCt,4
SUBGLYc,4
EX_subgly_e,0
4OHBUTtmc,3
EX_4ohbut_e,0
12HPETUPKt,3
15HPETUPKt,3
AK2LGCHOLABCt,4
APRGSTRNABCt,3
C14770UPKt,3
PE161_HSABCt,4
PE17_HSABCt,4
PE203_HSABCt,4
PE2LINL_HSABCt,4
CE2510ABCt,3
PEAR_HSABCt,4
PHPYRtm,4
EX_3mox4hoxm_e,0
CE4970tm,3
PELINL_HSABCt,4
CE2026tm,3
PEPALM_HSASBCt,4
SPHMYLN181161_hs_ATPt,4
EX_CE2026_e,0
SPHMYLN18117_hs_ATPt,4
SPHMYLN18120_hs_ATPt,4
SPHMYLN18121_hs_ATPt,4
2HYDOGOAT3t,3
2HYDOGte,3
PESTE_HSABCt,4
SPHMYLN_HsSECt,3
SPHMYLN180241_hs_SECt,3
SPHMYLN18117_hs_SECt,3
SPHMYLN18118_hs_SECt,3
SPHMYLN18120_hs_SECt,3
SPHMYLN18123_hs_SECt,3
GLUTAROAT3t,3
GLUTARte,3
EX_thexdd_e,0
HEXDTRtm,3
SPHMYLN1824_hs_SECt,3
HEXDTRte,3
CE4968tm,3
EX_hexdtr_e,0
HPDECECOAm,4
CE4968te,3
HPDECEm,4
EIC21114TRc,4
EIC21114TRte,3
EX_eic21114tr_e,0
AK2LGCHOLt,3
DIGALSGALSIDEATPte,4
EX_CE4968_e,0
PCHOLET_HSt1e,3
PCHOLHEP_HSt1e,3
SUCACETATc,3
PCHOLLINL_HSt1e,3
PCHOLN15_HSt1e,3
PCHOLN183_HSt1e,3
PCHOLN1836_HSt1e,3
PCHOLN201_HSt1e,3
PCHOLN225_HSt1e,3
5EIPENCte,3
T4HCINNMte,3
AGRMte,3
EANDRSTRNte,3
AHANDROSTANte,3
PCHLN225_HSt1e,3
PCHOLSTE_HSt1e,3
SUCACETOte,3
PE12_HSt1e,3
PE14_HSt1e,3
PE15_HSt1e,3
C05301te,3
11DOCRTSLte,3
CE2211te,3
17AHPRGSTRNte,3
PE161_HSt1e,3
PE226_HSt1e,3
C03681te,3
PEAR_HSt1e,3
CE1352te,3
VANILLACc,3
PELPALM_HSt1e,3
PESTE_HSt1e,3
SPHMYLN_HsATPte,4
SPHMYLN180241_hs_ATPt,4
C05769te,3
SAMHISTAe,3
GLCRt1,3
2HYOXPLCte,3
MHISTAte,3
SPHMYLN18114_hs_ATPt,4
SPHMYLN18115_hs_ATPt,4
SPHMYLN18116_hs_ATPt,4
VANILLACte,3
2OBUTt,3
PPP9ABCte,3
MLTHFte,2
TYMte2,3
CE4890te,3
CE7085te,3
CE4877te,3
C05770te,3
SPHS1Pt2e,3
DHEAte,3
EX_dhea_e,0
AHANDROSTANtr,3
ANDRSTANDRtr,3
EX_andrstandn_e,0
EX_CE2209_e,0
EX_estrone_e,0
C05298te,3
EX_C05299_e,0
EX_C05302_e,0
EX_11docrtsl_e,0
PTRCARGte,3
MLTHFte2,2
13DAMPPte,3
ARGN1ASPMDte,3
34DHPHAte,3
34DHOXMANDte,3
CE6205te,3
ISOBUTtm,3
ISOBUTte,3
NACCYSte,3
EX_agm_e,0
T4HCINNMtm,3
EX_prgnlone_e,0
EX_17ahprgnlone_e,0
EX_C03681_e,0
HC02020tr,3
EX_prgnlones_e,0
EX_CE1352_e,0
XOL24OHte,3
EX_xol24oh_e,0
XOL25OHte,3
EX_xol25oh_e,0
DSMSTEROLtr,3
DSMSTEROLte,3
EX_chsterols_e,0
EX_T4hcinnm_e,0
4HBZtm,1
SUCSALtm,1
SUCSALte,1
CE7081tr,3
CE7081tm,3
EX_13_cis_retn_e,0
LDL_HSSYN,4
LDL_HSDEG,4
HDL_HSDEG,4
MYELIN_HSSYN,4
DM_myelin_hs_c,0
12HARACHDtr,3
12HARACHDte,3
18HARACHDte,3
EX_18harachd_e,0
SQLte,3
HC00460te,3
EX_HC00460_e,0
ORN_Dte,1
EX_vanillac_e,0
EX_CE7090_e,0
EX_CE7096_e,0
EX_CE4877_e,0
EX_CE1447_e,0
6HOXMELATNte,3
2H3MVc,3
EX_trypta_e,0
EX_CE2006_e,0
GLUCYSte,2
EX_C10164_e,0
EX_n8aspmd_e,0
2H3MVte,3
EX_CE6205_e,0
EX_C09642_e,0
MELATNte,3
2HIVc,3
EX_C05769_e,0
C05767te,1
EX_C05770_e,0
2HIVte,3
PPBNGte,1
EX_ppbng_e,0
12PPDRte,1
EX_12ppd__R_e,0
AMETAMte,1
UDPG3DOPA,3
34DHPEAR,2
EX_dopa4sf_e,0
DOPA4GLCURt,1
DOPA3GLCURt,1
GGTe_1,2
DOPACCL,2
XYLUDte,1
GLCNte,1
EX_CE0737_e,0
DOPAOQCYS,1
SPHGNSte,2
LACROX,1
EX_2hiv_e,0
4GLU56DIHDINDt,0
EX_4glu56dihdind_e,0
EX_hdd2crn_e,0
IM4ACte,1
EX_im4ac_e,0
EX_CE1918_e,0
EX_mlthf_e,0
5CYSDOPAt,1
CE5025t,1
EX_CE5025_e,0
EX_CE2172_e,0
EX_ppp9_e,0
AACTte,1
EX_aact_e,0
CE5629t,0
EX_CE5629_e,0
EX_CE2705_e,0
SPHGNte,2
SELMETHt2e,1
EX_prist_e,0
EX_CE2049_e,0
ACER12r,0
ACER23g,3
BGAL1e,3
BGAL2l,3
BGAL3l,3
DES21,0
CE2047te,3
EX_CE2047_e,0
FDPte,3
2M3HBUc,3
GALGLUSIDEtl2,3
EX_2m3hbu_e,0
GBA2e,3
GLA2l,3
GLUSIDEtg,3
GM1tg,3
2M3OVCOAm,4
GM1tl,3
HEXA1l,3
HEXA2l,3
GD3tlc,4
LANOSTtr,3
2M3OVACm,3
DM_gd3_hs_g,0
2M3OVACtm,3
2M3HVACte,3
GD3tm,4
DM_pail35p_hs_n,0
DM_gd3_hs_m,0
NEU21,3
NEU23,4
NEU24,3
NEU25,3
DM_pcreat_c,0
DM_na1_x,0
DM_na1_g,0
NEU34e,1
EX_2m3hvac_e,0
DM_thm_m,0
DM_15HPET_n,0
EX_pail_hs_e,0
NEU38n,1
EX_CE1243_e,0
3H3MGLTc,3
EX_galgluside_hs_e,0
EX_ga1_hs_e,0
SMS1S2,0
SMS21e,1
SPHK22n,0
SPHMYLNte,2
NH4tr,3
EX_gt1b_hs_e,0
HMR_0020,1
BUTt,1
UDPGALt2n,2
UDPGALt2r,3
TETPENT3COAtm,0
THCRMtl,0
3MGLUTACtm,3
PCHOL_HStn,0
CHOLPtn,1
PHCRMter,0
EX_3mglutac_e,0
HMR_0168,1
SPHGNtg,0
SPHINGStn,0
SPHINGStg,0
HMR_0178,1
DHCRMtg,3
GDA1tn,4
PHSPHINGStg,3
PHSPHINGStr,3
SK_34dhpac_c,0
34DHPEt,3
DM_ts3_c,0
HMR_0188,1
FACOAE120,1
HMR_0194,1
HMR_0200,1
HMR_0203,1
HMR_0206,1
DM_sph1p_n,0
DM_sphs1p_n,0
DM_gda1_hs_n,0
GALSIDEtn,4
HMR_0208,1
HMR_0210,1
HMR_0214,1
CERT1tn,3
Rtotalter,3
HMR_0215,1
DM_phsph1p_c,0
3MGLUTRc,3
GD1Atn,4
ATPtg,3
GD1Btl,3
DM_gd3_hs_l,0
HMR_0232,1
HMR_0235,1
HMR_0238,1
HMR_0240,1
3MGLUTRte,3
HMR_0243,1
EX_3mglutr_e,0
HMR_0244,1
PPIOGLYc,4
HMR_0246,1
HMR_0254,1
HMR_0256,1
HMR_0289,1
HMR_0292,1
HMR_0302,1
FACOAL1812,1
HMR_0303,1
HMR_0260,1
PPIOGLYtm,3
HMR_0267,1
HMR_0304,1
PPIOGLYte,3
HMR_0305,1
HMR_0306,1
HMR_0319,1
HMR_0322,1
HMR_0324,1
HMR_0325,1
HMR_0268,1
HMR_0270,1
HMR_0271,1
HMR_0272,1
HMR_0273,1
HMR_0276,1
HMR_0277,1
HMR_0280,1
MVLACc,4
HMR_0288,1
HMR_0811,1
HMR_0587,1
HMR_0593,1
HMR_0391,1
HMR_0392,1
HMR_0393,1
HMR_0394,1
FACOAE1829Z12Z,1
HMR_0410,1
HMR_0415,1
HMR_0329,1
HMR_0344,1
HMR_0345,1
HMR_0346,1
HMR_0347,1
HMR_0354,1
HMR_0358,1
HMR_0367,1
HMR_0371,1
HMR_0381,1
HMR_0423,1
HMR_0426,1
HMR_0427,1
HMR_0429,1
HMR_0430,1
HMR_0597,1
HMR_0598,1
HMR_0601,1
HMR_0433,1
HMR_0434,1
HMR_0437,1
HMR_0383,1
HMR_0384,1
HMR_0386,1
HMR_0814,1
HMR_0469,1
HMR_0582,1
HMR_0629,1
HMR_0817,1
HMR_0822,1
HMR_0823,1
HMR_0960,1
HMR_0641,1
HMR_0966,1
HMR_0824,1
HMR_0825,1
HMR_0984,1
HMR_0827,1
HMR_0985,1
HMR_0830,1
HMR_0986,1
HMR_0653,1
HMR_0836,1
HMR_0837,1
HMR_0839,1
HMR_1030,1
HMR_1033,1
HMR_1037,1
HMR_1039,1
HMR_1077,1
HMR_0841,1
HMR_0843,1
HMR_0846,1
HMR_0847,1
HMR_0852,1
HMR_0853,1
HMR_0855,1
HMR_0868,1
HMR_0870,1
HMR_1081,1
HMR_1084,1
HMR_1085,1
HMR_1095,1
HMR_1102,1
HMR_1127,1
HMR_0873,1
HMR_0875,1
HMR_0876,1
HMR_0877,1
HMR_1242,1
HMR_1284,1
HMR_1305,1
HMR_1306,1
HMR_0890,1
HMR_0907,1
HMR_0654,1
HMR_0910,1
HMR_0911,1
HMR_0912,1
HMR_1311,1
HMR_1315,1
HMR_1325,1
HMR_1331,1
HMR_1373,1
HMR_1388,1
HMR_1392,1
HMR_1465,1
HMR_1738,1
HMR_1740,1
HMR_1744,1
SMO,1
HMR_0657,1
LNSTLS,1
HMR_1479,1
C3STDH1,1
HMR_1746,1
HMR_1748,1
HMR_1502,1
HMR_1503,1
HMR_1505,1
CHLSTI_1,1
DSMSTOLR,1
HMR_1758,1
HMR_0672,1
HMR_1536,1
HMR_1538,1
HMR_1539,1
HMR_1762,1
HMR_1765,1
HMR_1767,1
HMR_1768,1
HMR_1771,1
HMR_1781,1
HMR_0753,1
HMR_1783,1
HMR_1785,1
HMR_1543,1
HMR_1547,1
HMR_1549,1
HMR_1786,1
HMR_1838,4
HMR_1550,1
HMR_1897,1
HMR_1551,1
HMR_1916,1
HMR_0765,1
HMR_1927,1
HMR_1627,1
HMR_1629,1
HMR_1630,1
HMR_1631,1
HMR_1637,1
HMR_1929,1
HMR_1653,1
HMR_0767,1
HMR_1666,1
HMR_1706,1
HMR_1940,1
HMR_1944,1
HMR_1949,1
HMR_1958,1
HMR_1962,1
HMR_1968,1
HMR_1971,1
HMR_1996,1
HMR_0769,1
HMR_2010,1
HMR_2016,1
HMR_1980,1
HMR_1981,1
HMR_1982,1
HMR_1983,1
HMR_2018,1
HMR_2029,1
HMR_0770,1
HMR_2041,1
HMR_2088,1
HMR_2089,1
HMR_0771,1
HMR_2090,1
HMR_2193,1
HMR_2210,1
HMR_0783,1
HMR_2211,1
HMR_2215,1
HMR_2218,1
HMR_2260,1
HMR_2268,1
HMR_2289,1
DESAT18,1
HMR_2296,1
HMR_2332,1
HMR_2336,1
HMR_2270,1
HMR_2282,1
HMR_2342,1
HMR_2284,1
HMR_2343,1
HMR_0803,1
HMR_2344,1
HMR_2347,1
DESAT16,1
HMR_2287,1
HMR_2348,1
HMR_0805,1
HMR_2350,1
HMR_2353,1
HMR_2533,1
HMR_2541,1
HMR_2354,1
HMR_2359,1
HMR_2361,1
HMR_2364,1
HMR_2542,1
HMR_2560,1
HMR_2569,1
HMR_2581,1
HMR_2603,1
HMR_2604,1
HMR_2609,1
HMR_2365,1
HMR_2368,1
HMR_2374,1
HMR_2380,1
CARN140t_m,1
HMR_2620,1
HMR_2621,1
HMR_2391,1
HMR_2393,1
HMR_0806,1
HMR_2395,1
HMR_0807,1
HMR_2435,1
HMR_2457,1
HMR_2624,1
HMR_2633,1
HMR_2737,1
HMR_2634,1
HMR_2648,1
HMR_2649,1
HMR_2652,1
HMR_2673,1
HMR_2676,1
HMR_2677,1
HMR_2681,1
HMR_2682,1
HMR_2683,1
HMR_2687,1
HMR_2692,1
HMR_2700,1
HMR_2704,1
HMR_2705,1
HMR_2657,1
